,class,attribute,visibility,name,getter,index,internal,nullness,n,constructor,documentation,documentation.method.found,documentation.class.found,documentation.description,documentation.throws
4301,com.google.common.collect.SortedMultiset,method,public,tailMultiset(Ljava/lang/Object;Lcom/google/common/collect/BoundType;),false,1,true,UNKNOWN,7,False,False,True,True,False,False
4302,com.google.common.collect.SortedMultisets,method,private,access$000(Lcom/google/common/collect/Multiset$Entry;),false,0,true,UNKNOWN,2,,,False,,,
4303,com.google.common.collect.SortedMultisets,method,private,access$100(Lcom/google/common/collect/Multiset$Entry;),false,0,true,UNKNOWN,6,,,False,,,
4304,com.google.common.collect.SortedMultisets$ElementSet,method,private,<init>(Lcom/google/common/collect/SortedMultiset;),false,0,true,UNKNOWN,1,,,False,,,
4305,com.google.common.collect.SortedMultisets$ElementSet,method,private,multiset(),true,-1,true,UNKNOWN,10,,,False,,,
4306,com.google.common.collect.SortedMultisets$NavigableElementSet,method,private,<init>(Lcom/google/common/collect/SortedMultiset;),false,0,true,NON_NULL,2,,,False,,,
4307,com.google.common.collect.SortedMultisets$NavigableElementSet,method,private,<init>(Lcom/google/common/collect/SortedMultiset;),false,0,true,UNKNOWN,1,,,False,,,
4308,com.google.common.collect.SortedSetMultimap,method,public,asMap(),false,-1,false,UNKNOWN,1,False,False,True,True,True,False
4309,com.google.common.collect.SortedSetMultimap,method,public,get(Ljava/lang/Object;),false,-1,false,UNKNOWN,1,False,False,True,True,False,False
4310,com.google.common.collect.SortedSetMultimap,method,public,get(Ljava/lang/Object;),false,0,false,UNKNOWN,1,False,False,True,True,False,False
4311,com.google.common.collect.SortedSetMultimap,method,public,get(Ljava/lang/Object;),false,0,true,UNKNOWN,3,False,False,True,True,False,False
4312,com.google.common.collect.SortedSetMultimap,method,public,removeAll(Ljava/lang/Object;),false,0,true,UNKNOWN,2,False,False,True,True,False,False
4313,com.google.common.collect.SortedSetMultimap,method,public,replaceValues(Ljava/lang/Object;Ljava/lang/Iterable;),false,0,true,UNKNOWN,2,False,False,True,True,False,False
4314,com.google.common.collect.SortedSetMultimap,method,public,replaceValues(Ljava/lang/Object;Ljava/lang/Iterable;),false,1,true,UNKNOWN,2,False,False,True,True,False,False
4315,com.google.common.collect.SparseImmutableTable,method,private,<init>(Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;),false,0,true,NON_NULL,1,,,False,,,
4316,com.google.common.collect.SparseImmutableTable,method,private,<init>(Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;),false,1,true,NON_NULL,1,,,False,,,
4317,com.google.common.collect.SparseImmutableTable,method,private,<init>(Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;),false,2,true,NON_NULL,1,,,False,,,
4318,com.google.common.collect.StandardRowSortedTable,method,private,<init>(Ljava/util/SortedMap;Lcom/google/common/base/Supplier;),false,0,true,NON_NULL,1,,,False,,,
4319,com.google.common.collect.StandardRowSortedTable,method,private,<init>(Ljava/util/SortedMap;Lcom/google/common/base/Supplier;),false,0,true,UNKNOWN,3,,,False,,,
4320,com.google.common.collect.StandardRowSortedTable,method,private,<init>(Ljava/util/SortedMap;Lcom/google/common/base/Supplier;),false,1,true,NON_NULL,1,,,False,,,
4321,com.google.common.collect.StandardRowSortedTable,method,private,<init>(Ljava/util/SortedMap;Lcom/google/common/base/Supplier;),false,1,true,UNKNOWN,3,,,False,,,
4322,com.google.common.collect.StandardRowSortedTable,method,private,access$100(Lcom/google/common/collect/StandardRowSortedTable;),false,-1,true,UNKNOWN,6,,,False,,,
4323,com.google.common.collect.StandardRowSortedTable,method,private,access$100(Lcom/google/common/collect/StandardRowSortedTable;),false,0,true,UNKNOWN,6,,,False,,,
4324,com.google.common.collect.StandardRowSortedTable$RowSortedMap,method,private,<init>(Lcom/google/common/collect/StandardRowSortedTable;Lcom/google/common/collect/StandardRowSortedTable$1;),false,0,true,NON_NULL,1,,,False,,,
4325,com.google.common.collect.StandardRowSortedTable$RowSortedMap,method,private,<init>(Lcom/google/common/collect/StandardRowSortedTable;Lcom/google/common/collect/StandardRowSortedTable$1;),false,1,true,NULL,1,,,False,,,
4326,com.google.common.collect.StandardTable,method,private,<init>(Ljava/util/Map;Lcom/google/common/base/Supplier;),false,0,true,NON_NULL,1,,,False,,,
4327,com.google.common.collect.StandardTable,method,private,<init>(Ljava/util/Map;Lcom/google/common/base/Supplier;),false,0,true,UNKNOWN,2,,,False,,,
4328,com.google.common.collect.StandardTable,method,private,<init>(Ljava/util/Map;Lcom/google/common/base/Supplier;),false,1,true,NON_NULL,1,,,False,,,
4329,com.google.common.collect.StandardTable,method,private,<init>(Ljava/util/Map;Lcom/google/common/base/Supplier;),false,1,true,UNKNOWN,2,,,False,,,
4330,com.google.common.collect.StandardTable,method,private,access$300(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4331,com.google.common.collect.StandardTable,method,private,access$300(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4332,com.google.common.collect.StandardTable,method,private,access$300(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,2,true,UNKNOWN,1,,,False,,,
4333,com.google.common.collect.StandardTable,method,private,access$300(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,3,true,UNKNOWN,1,,,False,,,
4334,com.google.common.collect.StandardTable,method,private,access$400(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4335,com.google.common.collect.StandardTable,method,private,access$400(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4336,com.google.common.collect.StandardTable,method,private,access$400(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,2,true,UNKNOWN,1,,,False,,,
4337,com.google.common.collect.StandardTable,method,private,access$400(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,3,true,UNKNOWN,1,,,False,,,
4338,com.google.common.collect.StandardTable,method,private,access$900(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;),false,0,true,UNKNOWN,6,,,False,,,
4339,com.google.common.collect.StandardTable,method,private,access$900(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;),false,1,true,UNKNOWN,6,,,False,,,
4340,com.google.common.collect.StandardTable,method,public,column(Ljava/lang/Object;),false,0,true,UNKNOWN,7,,,False,,,
4341,com.google.common.collect.StandardTable,method,public,columnKeySet(),true,-1,true,UNKNOWN,4,,,False,,,
4342,com.google.common.collect.StandardTable,method,public,contains(Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
4343,com.google.common.collect.StandardTable,method,public,contains(Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,4,,,False,,,
4344,com.google.common.collect.StandardTable,method,public,containsColumn(Ljava/lang/Object;),false,0,true,UNKNOWN,8,,,False,,,
4345,com.google.common.collect.StandardTable,method,public,containsRow(Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
4346,com.google.common.collect.StandardTable,method,public,containsValue(Ljava/lang/Object;),false,0,true,UNKNOWN,2,,,False,,,
4347,com.google.common.collect.StandardTable,method,public,get(Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,3,,,False,,,
4348,com.google.common.collect.StandardTable,method,public,get(Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,3,,,False,,,
4349,com.google.common.collect.StandardTable,method,public,put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
4350,com.google.common.collect.StandardTable,method,public,put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,1,true,NON_NULL,1,,,False,,,
4351,com.google.common.collect.StandardTable,method,public,put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,3,,,False,,,
4352,com.google.common.collect.StandardTable,method,public,put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,2,true,NON_NULL,1,,,False,,,
4353,com.google.common.collect.StandardTable,method,public,put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,2,true,UNKNOWN,3,,,False,,,
4354,com.google.common.collect.StandardTable,method,public,remove(Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
4355,com.google.common.collect.StandardTable,method,public,remove(Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,4,,,False,,,
4356,com.google.common.collect.StandardTable,method,public,row(Ljava/lang/Object;),false,0,false,UNKNOWN,1,,,False,,,
4357,com.google.common.collect.StandardTable,method,public,row(Ljava/lang/Object;),false,0,true,UNKNOWN,3,,,False,,,
4358,com.google.common.collect.StandardTable$CellIterator,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,0,true,NON_NULL,1,,,False,,,
4359,com.google.common.collect.StandardTable$CellIterator,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,1,true,NULL,1,,,False,,,
4360,com.google.common.collect.StandardTable$Column,method,private,<init>(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;),false,0,true,NON_NULL,1,,,False,,,
4361,com.google.common.collect.StandardTable$Column,method,private,<init>(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4362,com.google.common.collect.StandardTable$Column,method,private,removeFromColumnIf(Lcom/google/common/base/Predicate;),false,0,true,UNKNOWN,6,,,False,,,
4363,com.google.common.collect.StandardTable$Column$EntrySet,method,private,<init>(Lcom/google/common/collect/StandardTable$Column;Lcom/google/common/collect/StandardTable$1;),false,0,true,NON_NULL,1,,,False,,,
4364,com.google.common.collect.StandardTable$Column$EntrySet,method,private,<init>(Lcom/google/common/collect/StandardTable$Column;Lcom/google/common/collect/StandardTable$1;),false,1,true,NULL,1,,,False,,,
4365,com.google.common.collect.StandardTable$Column$EntrySetIterator,method,private,<init>(Lcom/google/common/collect/StandardTable$Column;Lcom/google/common/collect/StandardTable$1;),false,0,true,UNKNOWN,1,,,False,,,
4366,com.google.common.collect.StandardTable$Column$EntrySetIterator,method,private,<init>(Lcom/google/common/collect/StandardTable$Column;Lcom/google/common/collect/StandardTable$1;),false,1,true,NULL,1,,,False,,,
4367,com.google.common.collect.StandardTable$Column$EntrySetIterator$1EntryImpl,method,private,<init>(Lcom/google/common/collect/StandardTable$Column$EntrySetIterator;Ljava/util/Map$Entry;),false,0,true,NON_NULL,1,,,False,,,
4368,com.google.common.collect.StandardTable$Column$EntrySetIterator$1EntryImpl,method,private,<init>(Lcom/google/common/collect/StandardTable$Column$EntrySetIterator;Ljava/util/Map$Entry;),false,1,true,NON_NULL,1,,,False,,,
4369,com.google.common.collect.StandardTable$Column$KeySet,method,private,<init>(Lcom/google/common/collect/StandardTable$Column;),false,0,true,NON_NULL,1,,,False,,,
4370,com.google.common.collect.StandardTable$Column$Values,method,private,<init>(Lcom/google/common/collect/StandardTable$Column;),false,0,true,NON_NULL,1,,,False,,,
4371,com.google.common.collect.StandardTable$ColumnKeyIterator,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,0,true,NON_NULL,1,,,False,,,
4372,com.google.common.collect.StandardTable$ColumnKeyIterator,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,1,true,NULL,1,,,False,,,
4373,com.google.common.collect.StandardTable$ColumnKeySet,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,0,true,NON_NULL,1,,,False,,,
4374,com.google.common.collect.StandardTable$ColumnKeySet,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,1,true,NULL,1,,,False,,,
4375,com.google.common.collect.StandardTable$ColumnMap,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,0,true,NON_NULL,1,,,False,,,
4376,com.google.common.collect.StandardTable$ColumnMap,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,1,true,NULL,1,,,False,,,
4377,com.google.common.collect.StandardTable$ColumnMap,method,public,get(Ljava/lang/Object;),false,-1,true,UNKNOWN,1,,,False,,,
4378,com.google.common.collect.StandardTable$ColumnMap,method,public,get(Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4379,com.google.common.collect.StandardTable$ColumnMap$ColumnMapEntrySet,method,private,<init>(Lcom/google/common/collect/StandardTable$ColumnMap;),false,0,true,NON_NULL,1,,,False,,,
4380,com.google.common.collect.StandardTable$ColumnMap$ColumnMapEntrySet$1,method,private,<init>(Lcom/google/common/collect/StandardTable$ColumnMap$ColumnMapEntrySet;),false,0,true,NON_NULL,1,,,False,,,
4381,com.google.common.collect.StandardTable$ColumnMap$ColumnMapValues,method,private,<init>(Lcom/google/common/collect/StandardTable$ColumnMap;),false,0,true,NON_NULL,1,,,False,,,
4382,com.google.common.collect.StandardTable$Row,method,private,<init>(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;),false,0,true,NON_NULL,1,,,False,,,
4383,com.google.common.collect.StandardTable$Row,method,private,<init>(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4384,com.google.common.collect.StandardTable$Row,method,private,<init>(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;),false,1,true,UNKNOWN,2,,,False,,,
4385,com.google.common.collect.StandardTable$Row,method,private,wrapEntry(Ljava/util/Map$Entry;),false,0,true,UNKNOWN,1,,,False,,,
4386,com.google.common.collect.StandardTable$Row,method,public,containsKey(Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4387,com.google.common.collect.StandardTable$Row,method,public,put(Ljava/lang/Object;Ljava/lang/Object;),false,0,true,NON_NULL,1,,,False,,,
4388,com.google.common.collect.StandardTable$Row,method,public,put(Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4389,com.google.common.collect.StandardTable$Row$1,method,private,<init>(Lcom/google/common/collect/StandardTable$Row;Ljava/util/Iterator;),false,0,true,NON_NULL,1,,,False,,,
4390,com.google.common.collect.StandardTable$Row$1,method,private,<init>(Lcom/google/common/collect/StandardTable$Row;Ljava/util/Iterator;),false,1,true,UNKNOWN,1,,,False,,,
4391,com.google.common.collect.StandardTable$Row$2,method,private,<init>(Lcom/google/common/collect/StandardTable$Row;Ljava/util/Map$Entry;),false,0,true,NON_NULL,1,,,False,,,
4392,com.google.common.collect.StandardTable$Row$2,method,private,<init>(Lcom/google/common/collect/StandardTable$Row;Ljava/util/Map$Entry;),false,1,true,UNKNOWN,1,,,False,,,
4393,com.google.common.collect.StandardTable$RowMap,method,private,<init>(Lcom/google/common/collect/StandardTable;),false,0,true,NON_NULL,1,,,False,,,
4394,com.google.common.collect.StandardTable$RowMap,method,private,<init>(Lcom/google/common/collect/StandardTable;),false,0,true,UNKNOWN,1,,,False,,,
4395,com.google.common.collect.StandardTable$RowMap$EntrySet,method,private,<init>(Lcom/google/common/collect/StandardTable$RowMap;),false,0,true,NON_NULL,1,,,False,,,
4396,com.google.common.collect.StandardTable$RowMap$EntrySet$1,method,private,<init>(Lcom/google/common/collect/StandardTable$RowMap$EntrySet;),false,0,true,NON_NULL,1,,,False,,,
4397,com.google.common.collect.StandardTable$TableSet,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,0,true,UNKNOWN,3,,,False,,,
4398,com.google.common.collect.StandardTable$TableSet,method,private,<init>(Lcom/google/common/collect/StandardTable;Lcom/google/common/collect/StandardTable$1;),false,1,true,NULL,3,,,False,,,
4399,com.google.common.collect.Streams,method,public,mapWithIndex(Ljava/util/stream/Stream;Lcom/google/common/collect/Streams$FunctionWithIndex;),false,-1,false,UNKNOWN,1,False,,False,True,,
4400,com.google.common.collect.Streams,method,public,mapWithIndex(Ljava/util/stream/Stream;Lcom/google/common/collect/Streams$FunctionWithIndex;),false,0,false,UNKNOWN,1,False,,False,True,,
4401,com.google.common.collect.Streams,method,public,mapWithIndex(Ljava/util/stream/Stream;Lcom/google/common/collect/Streams$FunctionWithIndex;),false,1,false,UNKNOWN,1,False,,False,True,,
4402,com.google.common.collect.Streams,method,public,stream(Ljava/lang/Iterable;),false,-1,false,UNKNOWN,5,False,False,True,True,False,False
4403,com.google.common.collect.Streams,method,public,stream(Ljava/lang/Iterable;),false,-1,true,UNKNOWN,2,False,False,True,True,False,False
4404,com.google.common.collect.Streams,method,public,stream(Ljava/lang/Iterable;),false,0,false,NON_NULL,5,False,False,True,True,False,False
4405,com.google.common.collect.Streams,method,public,stream(Ljava/lang/Iterable;),false,0,false,UNKNOWN,5,False,False,True,True,False,False
4406,com.google.common.collect.Streams,method,public,stream(Ljava/lang/Iterable;),false,0,true,UNKNOWN,3,False,False,True,True,False,False
4407,com.google.common.collect.Streams,method,public,stream(Ljava/util/Iterator;),false,0,false,UNKNOWN,5,False,False,True,True,False,False
4408,com.google.common.collect.Streams,method,public,stream(Ljava/util/Iterator;),false,0,true,UNKNOWN,1,False,False,True,True,False,False
4409,com.google.common.collect.Streams$1,method,private,<init>(JILjava/util/Iterator;Ljava/util/Iterator;Ljava/util/function/BiFunction;),false,0,true,NON_NULL,1,,,False,,,
4410,com.google.common.collect.Streams$1,method,private,<init>(JILjava/util/Iterator;Ljava/util/Iterator;Ljava/util/function/BiFunction;),false,1,true,NON_NULL,1,,,False,,,
4411,com.google.common.collect.Streams$1,method,private,<init>(JILjava/util/Iterator;Ljava/util/Iterator;Ljava/util/function/BiFunction;),false,2,true,UNKNOWN,1,,,False,,,
4412,com.google.common.collect.Streams$1,method,private,<init>(JILjava/util/Iterator;Ljava/util/Iterator;Ljava/util/function/BiFunction;),false,3,true,UNKNOWN,1,,,False,,,
4413,com.google.common.collect.Streams$1,method,private,<init>(JILjava/util/Iterator;Ljava/util/Iterator;Ljava/util/function/BiFunction;),false,4,true,NON_NULL,1,,,False,,,
4414,com.google.common.collect.Streams$1Splitr,method,private,<init>(Ljava/util/Spliterator;JLcom/google/common/collect/Streams$FunctionWithIndex;),false,0,true,NON_NULL,1,,,False,,,
4415,com.google.common.collect.Streams$1Splitr,method,private,<init>(Ljava/util/Spliterator;JLcom/google/common/collect/Streams$FunctionWithIndex;),false,1,true,NON_NULL,1,,,False,,,
4416,com.google.common.collect.Streams$1Splitr,method,private,<init>(Ljava/util/Spliterator;JLcom/google/common/collect/Streams$FunctionWithIndex;),false,2,true,NON_NULL,1,,,False,,,
4417,com.google.common.collect.Streams$2,method,private,<init>(JILjava/util/Iterator;Lcom/google/common/collect/Streams$FunctionWithIndex;),false,0,true,NON_NULL,1,,,False,,,
4418,com.google.common.collect.Streams$2,method,private,<init>(JILjava/util/Iterator;Lcom/google/common/collect/Streams$FunctionWithIndex;),false,1,true,NON_NULL,1,,,False,,,
4419,com.google.common.collect.Streams$2,method,private,<init>(JILjava/util/Iterator;Lcom/google/common/collect/Streams$FunctionWithIndex;),false,2,true,UNKNOWN,1,,,False,,,
4420,com.google.common.collect.Streams$2,method,private,<init>(JILjava/util/Iterator;Lcom/google/common/collect/Streams$FunctionWithIndex;),false,3,true,NON_NULL,1,,,False,,,
4421,com.google.common.collect.Streams$2Splitr,method,private,<init>(Ljava/util/Spliterator$OfInt;JLcom/google/common/collect/Streams$IntFunctionWithIndex;),false,0,true,NON_NULL,1,,,False,,,
4422,com.google.common.collect.Streams$2Splitr,method,private,<init>(Ljava/util/Spliterator$OfInt;JLcom/google/common/collect/Streams$IntFunctionWithIndex;),false,1,true,NON_NULL,1,,,False,,,
4423,com.google.common.collect.Streams$2Splitr,method,private,<init>(Ljava/util/Spliterator$OfInt;JLcom/google/common/collect/Streams$IntFunctionWithIndex;),false,2,true,NON_NULL,1,,,False,,,
4424,com.google.common.collect.Streams$3,method,private,<init>(JILjava/util/PrimitiveIterator$OfInt;Lcom/google/common/collect/Streams$IntFunctionWithIndex;),false,0,true,NON_NULL,1,,,False,,,
4425,com.google.common.collect.Streams$3,method,private,<init>(JILjava/util/PrimitiveIterator$OfInt;Lcom/google/common/collect/Streams$IntFunctionWithIndex;),false,1,true,NON_NULL,1,,,False,,,
4426,com.google.common.collect.Streams$3,method,private,<init>(JILjava/util/PrimitiveIterator$OfInt;Lcom/google/common/collect/Streams$IntFunctionWithIndex;),false,2,true,UNKNOWN,1,,,False,,,
4427,com.google.common.collect.Streams$3,method,private,<init>(JILjava/util/PrimitiveIterator$OfInt;Lcom/google/common/collect/Streams$IntFunctionWithIndex;),false,3,true,NON_NULL,1,,,False,,,
4428,com.google.common.collect.Streams$3Splitr,method,private,<init>(Ljava/util/Spliterator$OfLong;JLcom/google/common/collect/Streams$LongFunctionWithIndex;),false,0,true,NON_NULL,1,,,False,,,
4429,com.google.common.collect.Streams$3Splitr,method,private,<init>(Ljava/util/Spliterator$OfLong;JLcom/google/common/collect/Streams$LongFunctionWithIndex;),false,1,true,NON_NULL,1,,,False,,,
4430,com.google.common.collect.Streams$3Splitr,method,private,<init>(Ljava/util/Spliterator$OfLong;JLcom/google/common/collect/Streams$LongFunctionWithIndex;),false,2,true,NON_NULL,1,,,False,,,
4431,com.google.common.collect.Streams$4,method,private,<init>(JILjava/util/PrimitiveIterator$OfLong;Lcom/google/common/collect/Streams$LongFunctionWithIndex;),false,0,true,NON_NULL,1,,,False,,,
4432,com.google.common.collect.Streams$4,method,private,<init>(JILjava/util/PrimitiveIterator$OfLong;Lcom/google/common/collect/Streams$LongFunctionWithIndex;),false,1,true,NON_NULL,1,,,False,,,
4433,com.google.common.collect.Streams$4,method,private,<init>(JILjava/util/PrimitiveIterator$OfLong;Lcom/google/common/collect/Streams$LongFunctionWithIndex;),false,2,true,UNKNOWN,1,,,False,,,
4434,com.google.common.collect.Streams$4,method,private,<init>(JILjava/util/PrimitiveIterator$OfLong;Lcom/google/common/collect/Streams$LongFunctionWithIndex;),false,3,true,NON_NULL,1,,,False,,,
4435,com.google.common.collect.Streams$4Splitr,method,private,<init>(Ljava/util/Spliterator$OfDouble;JLcom/google/common/collect/Streams$DoubleFunctionWithIndex;),false,0,true,NON_NULL,1,,,False,,,
4436,com.google.common.collect.Streams$4Splitr,method,private,<init>(Ljava/util/Spliterator$OfDouble;JLcom/google/common/collect/Streams$DoubleFunctionWithIndex;),false,1,true,NON_NULL,1,,,False,,,
4437,com.google.common.collect.Streams$4Splitr,method,private,<init>(Ljava/util/Spliterator$OfDouble;JLcom/google/common/collect/Streams$DoubleFunctionWithIndex;),false,2,true,NON_NULL,1,,,False,,,
4438,com.google.common.collect.Streams$5,method,private,<init>(JILjava/util/PrimitiveIterator$OfDouble;Lcom/google/common/collect/Streams$DoubleFunctionWithIndex;),false,0,true,NON_NULL,1,,,False,,,
4439,com.google.common.collect.Streams$5,method,private,<init>(JILjava/util/PrimitiveIterator$OfDouble;Lcom/google/common/collect/Streams$DoubleFunctionWithIndex;),false,1,true,NON_NULL,1,,,False,,,
4440,com.google.common.collect.Streams$5,method,private,<init>(JILjava/util/PrimitiveIterator$OfDouble;Lcom/google/common/collect/Streams$DoubleFunctionWithIndex;),false,2,true,UNKNOWN,1,,,False,,,
4441,com.google.common.collect.Streams$5,method,private,<init>(JILjava/util/PrimitiveIterator$OfDouble;Lcom/google/common/collect/Streams$DoubleFunctionWithIndex;),false,3,true,NON_NULL,1,,,False,,,
4442,com.google.common.collect.Streams$DoubleFunctionWithIndex,method,public,apply(DJ),false,0,true,NON_NULL,2,False,False,True,True,False,False
4443,com.google.common.collect.Streams$DoubleFunctionWithIndex,method,public,apply(DJ),false,1,true,NON_NULL,2,False,False,True,True,False,False
4444,com.google.common.collect.Streams$FunctionWithIndex,method,public,apply(Ljava/lang/Object;J),false,0,true,UNKNOWN,2,False,False,True,True,False,False
4445,com.google.common.collect.Streams$FunctionWithIndex,method,public,apply(Ljava/lang/Object;J),false,1,true,NON_NULL,2,False,False,True,True,False,False
4446,com.google.common.collect.Streams$IntFunctionWithIndex,method,public,apply(IJ),false,0,true,NON_NULL,2,False,False,True,True,False,False
4447,com.google.common.collect.Streams$IntFunctionWithIndex,method,public,apply(IJ),false,1,true,NON_NULL,2,False,False,True,True,False,False
4448,com.google.common.collect.Streams$LongFunctionWithIndex,method,public,apply(JJ),false,0,true,NON_NULL,2,False,False,True,True,False,False
4449,com.google.common.collect.Streams$LongFunctionWithIndex,method,public,apply(JJ),false,1,true,NON_NULL,2,False,False,True,True,False,False
4450,com.google.common.collect.Streams$MapWithIndexSpliterator,method,private,<init>(Ljava/util/Spliterator;J),false,0,true,UNKNOWN,4,,,False,,,
4451,com.google.common.collect.Streams$MapWithIndexSpliterator,method,private,<init>(Ljava/util/Spliterator;J),false,1,true,NON_NULL,4,,,False,,,
4452,com.google.common.collect.Synchronized,method,private,access$100(Ljava/util/SortedSet;Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
4453,com.google.common.collect.Synchronized,method,private,access$100(Ljava/util/SortedSet;Ljava/lang/Object;),false,1,true,UNKNOWN,4,,,False,,,
4454,com.google.common.collect.Synchronized,method,private,access$200(Ljava/util/List;Ljava/lang/Object;),false,0,true,UNKNOWN,2,,,False,,,
4455,com.google.common.collect.Synchronized,method,private,access$200(Ljava/util/List;Ljava/lang/Object;),false,1,true,UNKNOWN,2,,,False,,,
4456,com.google.common.collect.Synchronized,method,private,access$300(Ljava/util/Set;Ljava/lang/Object;),false,0,true,UNKNOWN,3,,,False,,,
4457,com.google.common.collect.Synchronized,method,private,access$300(Ljava/util/Set;Ljava/lang/Object;),false,1,true,UNKNOWN,3,,,False,,,
4458,com.google.common.collect.Synchronized,method,private,access$400(Ljava/util/Collection;Ljava/lang/Object;),false,0,true,NON_NULL,1,,,False,,,
4459,com.google.common.collect.Synchronized,method,private,access$400(Ljava/util/Collection;Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
4460,com.google.common.collect.Synchronized,method,private,access$400(Ljava/util/Collection;Ljava/lang/Object;),false,1,true,UNKNOWN,5,,,False,,,
4461,com.google.common.collect.Synchronized,method,private,access$500(Ljava/util/Collection;Ljava/lang/Object;),false,0,true,UNKNOWN,3,,,False,,,
4462,com.google.common.collect.Synchronized,method,private,access$500(Ljava/util/Collection;Ljava/lang/Object;),false,1,true,UNKNOWN,3,,,False,,,
4463,com.google.common.collect.Synchronized,method,private,access$700(Ljava/util/Map$Entry;Ljava/lang/Object;),false,0,true,UNKNOWN,8,,,False,,,
4464,com.google.common.collect.Synchronized,method,private,access$700(Ljava/util/Map$Entry;Ljava/lang/Object;),false,1,true,UNKNOWN,8,,,False,,,
4465,com.google.common.collect.Synchronized,method,private,biMap(Lcom/google/common/collect/BiMap;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4466,com.google.common.collect.Synchronized,method,private,biMap(Lcom/google/common/collect/BiMap;Ljava/lang/Object;),false,1,true,NULL,1,,,False,,,
4467,com.google.common.collect.Synchronized,method,private,deque(Ljava/util/Deque;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
