,class,attribute,visibility,name,getter,index,internal,nullness,n,constructor,documentation
1262,java.lang.Long,method,public,reverseBytes(J),false,0,false,NON_NULL,45,False,NOT_MENTIONED
1263,java.lang.Long,method,public,rotateLeft(JI),false,0,false,NON_NULL,138,False,NOT_MENTIONED
1264,java.lang.Long,method,public,rotateLeft(JI),false,1,false,NON_NULL,138,False,NOT_MENTIONED
1265,java.lang.Long,method,public,rotateRight(JI),false,0,false,NON_NULL,279,False,NOT_MENTIONED
1266,java.lang.Long,method,public,rotateRight(JI),false,1,false,NON_NULL,279,False,NOT_MENTIONED
1267,java.lang.Long,method,public,toHexString(J),false,-1,false,UNKNOWN,32,False,NOT_MENTIONED
1268,java.lang.Long,method,public,toHexString(J),false,0,false,NON_NULL,34,False,NOT_MENTIONED
1269,java.lang.Long,method,public,toString(J),false,-1,false,UNKNOWN,6,False,NOT_MENTIONED
1270,java.lang.Long,method,public,toString(J),false,0,false,NON_NULL,218,False,NOT_MENTIONED
1271,java.lang.Long,method,public,toString(JI),false,-1,false,UNKNOWN,1,False,NOT_MENTIONED
1272,java.lang.Long,method,public,toString(JI),false,0,false,NON_NULL,35,False,NOT_MENTIONED
1273,java.lang.Long,method,public,toString(JI),false,1,false,NON_NULL,35,False,NOT_MENTIONED
1274,java.lang.Long,method,public,valueOf(J),false,-1,false,NON_NULL,9,False,NOT_MENTIONED
1275,java.lang.Long,method,public,valueOf(J),false,-1,false,UNKNOWN,32,False,NOT_MENTIONED
1276,java.lang.Long,method,public,valueOf(J),false,0,false,NON_NULL,3170,False,NOT_MENTIONED
1277,java.lang.Long,method,public,valueOf(Ljava/lang/String;),false,-1,false,NON_NULL,2,False,NOT_MENTIONED
1278,java.lang.Long,method,public,valueOf(Ljava/lang/String;),false,-1,false,UNKNOWN,23,False,NOT_MENTIONED
1279,java.lang.Long,method,public,valueOf(Ljava/lang/String;),false,0,false,NON_NULL,6,False,NOT_MENTIONED
1280,java.lang.Long,method,public,valueOf(Ljava/lang/String;),false,0,false,UNKNOWN,76,False,NOT_MENTIONED
1281,java.lang.Math,method,public,abs(D),false,0,false,NON_NULL,36,False,NOT_MENTIONED
1282,java.lang.Math,method,public,abs(I),false,0,false,NON_NULL,89,False,NOT_MENTIONED
1283,java.lang.Math,method,public,abs(J),false,0,false,NON_NULL,53,False,NOT_MENTIONED
1284,java.lang.Math,method,public,atan2(DD),false,0,false,NON_NULL,5,False,NOT_MENTIONED
1285,java.lang.Math,method,public,atan2(DD),false,1,false,NON_NULL,5,False,NOT_MENTIONED
1286,java.lang.Math,method,public,ceil(D),false,0,false,NON_NULL,22,False,NOT_MENTIONED
1287,java.lang.Math,method,public,copySign(DD),false,0,false,NON_NULL,30,False,NOT_MENTIONED
1288,java.lang.Math,method,public,copySign(DD),false,1,false,NON_NULL,30,False,NOT_MENTIONED
1289,java.lang.Math,method,public,cos(D),false,0,false,NON_NULL,4,False,NOT_MENTIONED
1290,java.lang.Math,method,public,floor(D),false,0,false,NON_NULL,67,False,NOT_MENTIONED
1291,java.lang.Math,method,public,getExponent(D),false,0,false,NON_NULL,90,False,NOT_MENTIONED
1292,java.lang.Math,method,public,log(D),false,0,false,NON_NULL,120,False,NOT_MENTIONED
1293,java.lang.Math,method,public,log10(D),false,0,false,NON_NULL,47,False,NOT_MENTIONED
1294,java.lang.Math,method,public,log1p(D),false,0,false,NON_NULL,12,False,NOT_MENTIONED
1295,java.lang.Math,method,public,max(DD),false,0,false,NON_NULL,77,False,NOT_MENTIONED
1296,java.lang.Math,method,public,max(DD),false,1,false,NON_NULL,77,False,NOT_MENTIONED
1297,java.lang.Math,method,public,max(FF),false,0,false,NON_NULL,36,False,NOT_MENTIONED
1298,java.lang.Math,method,public,max(FF),false,1,false,NON_NULL,36,False,NOT_MENTIONED
1299,java.lang.Math,method,public,max(II),false,0,false,NON_NULL,621,False,NOT_MENTIONED
1300,java.lang.Math,method,public,max(II),false,1,false,NON_NULL,621,False,NOT_MENTIONED
1301,java.lang.Math,method,public,max(JJ),false,0,false,NON_NULL,282,False,NOT_MENTIONED
1302,java.lang.Math,method,public,max(JJ),false,1,false,NON_NULL,282,False,NOT_MENTIONED
1303,java.lang.Math,method,public,min(DD),false,0,false,NON_NULL,120,False,NOT_MENTIONED
1304,java.lang.Math,method,public,min(DD),false,1,false,NON_NULL,120,False,NOT_MENTIONED
1305,java.lang.Math,method,public,min(FF),false,0,false,NON_NULL,44,False,NOT_MENTIONED
1306,java.lang.Math,method,public,min(FF),false,1,false,NON_NULL,44,False,NOT_MENTIONED
1307,java.lang.Math,method,public,min(II),false,0,false,NON_NULL,1064,False,NOT_MENTIONED
1308,java.lang.Math,method,public,min(II),false,1,false,NON_NULL,1064,False,NOT_MENTIONED
1309,java.lang.Math,method,public,min(JJ),false,0,false,NON_NULL,326,False,NOT_MENTIONED
1310,java.lang.Math,method,public,min(JJ),false,1,false,NON_NULL,326,False,NOT_MENTIONED
1311,java.lang.Math,method,public,nextUp(D),false,0,false,NON_NULL,15,False,NOT_MENTIONED
1312,java.lang.Math,method,public,pow(DD),false,0,false,NON_NULL,86,False,NOT_MENTIONED
1313,java.lang.Math,method,public,pow(DD),false,1,false,NON_NULL,86,False,NOT_MENTIONED
1314,java.lang.Math,method,public,rint(D),false,0,false,NON_NULL,75,False,NOT_MENTIONED
1315,java.lang.Math,method,public,round(D),false,0,false,NON_NULL,23,False,NOT_MENTIONED
1316,java.lang.Math,method,public,round(F),false,0,false,NON_NULL,57,False,NOT_MENTIONED
1317,java.lang.Math,method,public,sin(D),false,0,false,NON_NULL,4,False,NOT_MENTIONED
1318,java.lang.Math,method,public,sqrt(D),false,0,false,NON_NULL,158,False,NOT_MENTIONED
1319,java.lang.Math,method,public,tan(D),false,0,false,NON_NULL,6,False,NOT_MENTIONED
1320,java.lang.Math,method,public,toDegrees(D),false,0,false,NON_NULL,6,False,NOT_MENTIONED
1321,java.lang.Math,method,public,toRadians(D),false,0,false,NON_NULL,25,False,NOT_MENTIONED
1322,java.lang.NoClassDefFoundError,method,public,<init>(Ljava/lang/String;),false,0,false,UNKNOWN,15,True,NOT_MENTIONED
1323,java.lang.NoSuchFieldError,method,public,<init>(Ljava/lang/String;),false,0,false,NON_NULL,75,True,NOT_MENTIONED
1324,java.lang.NoSuchMethodError,method,public,<init>(Ljava/lang/String;),false,0,false,UNKNOWN,3,True,NOT_MENTIONED
1325,java.lang.NoSuchMethodException,method,public,<init>(Ljava/lang/String;),false,0,false,UNKNOWN,24,True,NOT_MENTIONED
1326,java.lang.NullPointerException,method,public,<init>(Ljava/lang/String;),false,0,false,NON_NULL,461,True,NOT_MENTIONED
1327,java.lang.NullPointerException,method,public,<init>(Ljava/lang/String;),false,0,false,UNKNOWN,518,True,NOT_MENTIONED
1328,java.lang.NumberFormatException,method,public,<init>(Ljava/lang/String;),false,0,false,NON_NULL,56,True,NOT_MENTIONED
1329,java.lang.NumberFormatException,method,public,<init>(Ljava/lang/String;),false,0,false,UNKNOWN,142,True,NOT_MENTIONED
1330,java.lang.Object,method,protected,clone(),false,-1,false,UNKNOWN,42,False,NOT_MENTIONED
1331,java.lang.Object,method,public,equals(Ljava/lang/Object;),false,0,false,NON_NULL,754,False,MENTIONED_IN_GENERAL
1332,java.lang.Object,method,public,equals(Ljava/lang/Object;),false,0,false,NULL,1,False,MENTIONED_IN_GENERAL
1333,java.lang.Object,method,public,equals(Ljava/lang/Object;),false,0,false,UNKNOWN,3274,False,MENTIONED_IN_GENERAL
1334,java.lang.Object,method,public,getClass(),false,-1,false,NON_NULL,16,False,NOT_MENTIONED
1335,java.lang.Object,method,public,getClass(),false,-1,false,UNKNOWN,2019,False,NOT_MENTIONED
1336,java.lang.Object,method,public,toString(),false,-1,false,NON_NULL,4,False,NOT_MENTIONED
1337,java.lang.Object,method,public,toString(),false,-1,false,UNKNOWN,203,False,NOT_MENTIONED
1338,java.lang.Object,method,public,wait(J),false,0,false,NON_NULL,19,False,NOT_MENTIONED
1339,java.lang.OutOfMemoryError,method,public,<init>(Ljava/lang/String;),false,0,false,UNKNOWN,15,True,NOT_MENTIONED
1340,java.lang.Package,method,public,getName(),false,-1,false,UNKNOWN,12,False,NOT_MENTIONED
1341,java.lang.Process,method,public,destroyForcibly(),false,-1,false,UNKNOWN,1,False,NOT_MENTIONED
1342,java.lang.Process,method,public,getErrorStream(),false,-1,false,NON_NULL,8,False,MENTIONED_IN_GENERAL
1343,java.lang.Process,method,public,getInputStream(),false,-1,false,NON_NULL,5,False,MENTIONED_IN_GENERAL
1344,java.lang.Process,method,public,getInputStream(),false,-1,false,UNKNOWN,4,False,MENTIONED_IN_GENERAL
1345,java.lang.Process,method,public,getOutputStream(),false,-1,false,NON_NULL,6,False,MENTIONED_IN_GENERAL
1346,java.lang.Process,method,public,waitFor(JLjava/util/concurrent/TimeUnit;),false,0,false,NON_NULL,16,False,NOT_MENTIONED
1347,java.lang.Process,method,public,waitFor(JLjava/util/concurrent/TimeUnit;),false,1,false,UNKNOWN,16,False,NOT_MENTIONED
1348,java.lang.ProcessBuilder,method,public,<init>(Ljava/util/List;),false,0,false,NON_NULL,35,True,NOT_MENTIONED
1349,java.lang.ProcessBuilder,method,public,<init>(Ljava/util/List;),false,0,false,UNKNOWN,8,True,NOT_MENTIONED
1350,java.lang.ProcessBuilder,method,public,<init>([Ljava/lang/String;),false,0,false,NON_NULL,87,True,METHOD_NOT_FOUND
1351,java.lang.ProcessBuilder,method,public,<init>([Ljava/lang/String;),false,0,false,UNKNOWN,15,True,METHOD_NOT_FOUND
1352,java.lang.ProcessBuilder,method,public,command(),true,-1,false,NON_NULL,5,False,NOT_MENTIONED
1353,java.lang.ProcessBuilder,method,public,command(),true,-1,false,UNKNOWN,10,False,NOT_MENTIONED
1354,java.lang.ProcessBuilder,method,public,command(Ljava/util/List;),false,0,false,NON_NULL,4,False,NOT_MENTIONED
1355,java.lang.ProcessBuilder,method,public,command([Ljava/lang/String;),false,-1,false,UNKNOWN,16,False,METHOD_NOT_FOUND
1356,java.lang.ProcessBuilder,method,public,command([Ljava/lang/String;),false,0,false,NON_NULL,16,False,METHOD_NOT_FOUND
1357,java.lang.ProcessBuilder,method,public,directory(Ljava/io/File;),false,0,false,NON_NULL,16,False,MENTIONED_IN_GENERAL
1358,java.lang.ProcessBuilder,method,public,directory(Ljava/io/File;),false,0,false,UNKNOWN,15,False,MENTIONED_IN_GENERAL
1359,java.lang.ProcessBuilder,method,public,environment(),true,-1,false,UNKNOWN,4,False,MENTIONED_IN_GENERAL
1360,java.lang.ProcessBuilder,method,public,redirectErrorStream(Z),false,-1,false,UNKNOWN,2,False,NOT_MENTIONED
1361,java.lang.ProcessBuilder,method,public,redirectErrorStream(Z),false,0,false,NON_NULL,39,False,NOT_MENTIONED
1362,java.lang.ProcessBuilder,method,public,redirectInput(Ljava/lang/ProcessBuilder$Redirect;),false,0,false,UNKNOWN,2,False,METHOD_NOT_FOUND
1363,java.lang.ProcessBuilder,method,public,redirectOutput(Ljava/io/File;),false,0,false,NON_NULL,5,False,NOT_MENTIONED
1364,java.lang.ProcessBuilder,method,public,redirectOutput(Ljava/io/File;),false,0,false,UNKNOWN,13,False,NOT_MENTIONED
1365,java.lang.ProcessBuilder,method,public,redirectOutput(Ljava/lang/ProcessBuilder$Redirect;),false,0,false,UNKNOWN,2,False,METHOD_NOT_FOUND
1366,java.lang.ProcessBuilder,method,public,start(),false,-1,false,UNKNOWN,86,False,MENTIONED_IN_GENERAL
1367,java.lang.Readable,method,public,read(Ljava/nio/CharBuffer;),false,0,false,UNKNOWN,48,False,NOT_MENTIONED
1368,java.lang.Runtime,method,public,addShutdownHook(Ljava/lang/Thread;),false,0,false,NON_NULL,29,False,NOT_MENTIONED
1369,java.lang.Runtime,method,public,addShutdownHook(Ljava/lang/Thread;),false,0,false,UNKNOWN,54,False,NOT_MENTIONED
1370,java.lang.Runtime,method,public,exec(Ljava/lang/String;),false,-1,false,UNKNOWN,18,False,MENTIONED_IN_GENERAL
1371,java.lang.Runtime,method,public,exec(Ljava/lang/String;),false,0,false,UNKNOWN,15,False,MENTIONED_IN_GENERAL
1372,java.lang.Runtime,method,public,exec([Ljava/lang/String;),false,-1,false,UNKNOWN,10,False,MENTIONED_IN_GENERAL
1373,java.lang.Runtime,method,public,exec([Ljava/lang/String;),false,0,false,NON_NULL,16,False,MENTIONED_IN_GENERAL
1374,java.lang.Runtime,method,public,exec([Ljava/lang/String;),false,0,false,UNKNOWN,6,False,MENTIONED_IN_GENERAL
1375,java.lang.Runtime,method,public,exit(I),false,0,false,NON_NULL,45,False,NOT_MENTIONED
1376,java.lang.Runtime,method,public,getRuntime(),false,-1,false,UNKNOWN,256,False,NOT_MENTIONED
1377,java.lang.Runtime,method,public,halt(I),false,0,false,NON_NULL,8,False,NOT_MENTIONED
1378,java.lang.Runtime,method,public,removeShutdownHook(Ljava/lang/Thread;),false,0,false,NON_NULL,8,False,NOT_MENTIONED
1379,java.lang.Runtime,method,public,removeShutdownHook(Ljava/lang/Thread;),false,0,false,UNKNOWN,7,False,NOT_MENTIONED
1380,java.lang.RuntimeException,method,protected,<init>(Ljava/lang/String;Ljava/lang/Throwable;ZZ),false,0,false,UNKNOWN,12,True,NOT_MENTIONED
1381,java.lang.RuntimeException,method,protected,<init>(Ljava/lang/String;Ljava/lang/Throwable;ZZ),false,1,false,UNKNOWN,12,True,NOT_MENTIONED
1382,java.lang.RuntimeException,method,protected,<init>(Ljava/lang/String;Ljava/lang/Throwable;ZZ),false,2,false,NON_NULL,12,True,NOT_MENTIONED
1383,java.lang.RuntimeException,method,protected,<init>(Ljava/lang/String;Ljava/lang/Throwable;ZZ),false,3,false,NON_NULL,12,True,NOT_MENTIONED
1384,java.lang.RuntimeException,method,public,<init>(Ljava/lang/String;),false,0,false,NON_NULL,357,True,NOT_MENTIONED
1385,java.lang.RuntimeException,method,public,<init>(Ljava/lang/String;),false,0,false,UNKNOWN,437,True,NOT_MENTIONED
1386,java.lang.RuntimeException,method,public,<init>(Ljava/lang/String;Ljava/lang/Throwable;),false,0,false,NON_NULL,186,True,NOT_MENTIONED
1387,java.lang.RuntimeException,method,public,<init>(Ljava/lang/String;Ljava/lang/Throwable;),false,0,false,UNKNOWN,397,True,NOT_MENTIONED
1388,java.lang.RuntimeException,method,public,<init>(Ljava/lang/String;Ljava/lang/Throwable;),false,1,false,NON_NULL,290,True,NOT_MENTIONED
1389,java.lang.RuntimeException,method,public,<init>(Ljava/lang/String;Ljava/lang/Throwable;),false,1,false,UNKNOWN,293,True,NOT_MENTIONED
1390,java.lang.RuntimeException,method,public,<init>(Ljava/lang/Throwable;),false,0,false,NON_NULL,700,True,MENTIONED_IN_GENERAL
1391,java.lang.RuntimeException,method,public,<init>(Ljava/lang/Throwable;),false,0,false,UNKNOWN,255,True,MENTIONED_IN_GENERAL
1392,java.lang.Short,method,public,<init>(S),false,0,false,NON_NULL,4,True,NOT_MENTIONED
1393,java.lang.Short,method,public,decode(Ljava/lang/String;),false,0,false,UNKNOWN,15,False,NOT_MENTIONED
1394,java.lang.Short,method,public,parseShort(Ljava/lang/String;),false,0,false,NON_NULL,15,False,NOT_MENTIONED
1395,java.lang.Short,method,public,parseShort(Ljava/lang/String;),false,0,false,UNKNOWN,18,False,NOT_MENTIONED
1396,java.lang.Short,method,public,valueOf(Ljava/lang/String;),false,0,false,UNKNOWN,1,False,NOT_MENTIONED
1397,java.lang.Short,method,public,valueOf(S),false,0,false,NON_NULL,253,False,NOT_MENTIONED
1398,java.lang.StackTraceElement,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;I),false,0,false,UNKNOWN,3,True,NOT_MENTIONED
1399,java.lang.StackTraceElement,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;I),false,1,false,NON_NULL,3,True,NOT_MENTIONED
1400,java.lang.StackTraceElement,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;I),false,2,false,NON_NULL,3,True,NOT_MENTIONED
1401,java.lang.StackTraceElement,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;I),false,3,false,NON_NULL,3,True,NOT_MENTIONED
1402,java.lang.StackTraceElement,method,public,getClassName(),false,-1,false,UNKNOWN,37,False,NOT_MENTIONED
1403,java.lang.StackTraceElement,method,public,toString(),false,-1,false,UNKNOWN,6,False,NOT_MENTIONED
1404,java.lang.String,method,public,<init>(Ljava/lang/String;),false,0,false,NON_NULL,8,True,NOT_MENTIONED
1405,java.lang.String,method,public,<init>(Ljava/lang/String;),false,0,false,UNKNOWN,1,True,NOT_MENTIONED
1406,java.lang.String,method,public,<init>([B),false,0,false,NON_NULL,2,True,NOT_MENTIONED
1407,java.lang.String,method,public,<init>([B),false,0,false,UNKNOWN,67,True,NOT_MENTIONED
1408,java.lang.String,method,public,<init>([BII),false,0,false,NON_NULL,4,True,NOT_MENTIONED
1409,java.lang.String,method,public,<init>([BII),false,0,false,UNKNOWN,5,True,NOT_MENTIONED
1410,java.lang.String,method,public,<init>([BII),false,1,false,NON_NULL,9,True,NOT_MENTIONED
1411,java.lang.String,method,public,<init>([BII),false,2,false,NON_NULL,9,True,NOT_MENTIONED
1412,java.lang.String,method,public,<init>([BIILjava/lang/String;),false,0,false,NON_NULL,4,True,NOT_MENTIONED
1413,java.lang.String,method,public,<init>([BIILjava/lang/String;),false,0,false,UNKNOWN,16,True,NOT_MENTIONED
1414,java.lang.String,method,public,<init>([BIILjava/lang/String;),false,1,false,NON_NULL,20,True,NOT_MENTIONED
1415,java.lang.String,method,public,<init>([BIILjava/lang/String;),false,2,false,NON_NULL,20,True,NOT_MENTIONED
1416,java.lang.String,method,public,<init>([BIILjava/lang/String;),false,3,false,NON_NULL,17,True,NOT_MENTIONED
1417,java.lang.String,method,public,<init>([BIILjava/lang/String;),false,3,false,UNKNOWN,3,True,NOT_MENTIONED
1418,java.lang.String,method,public,<init>([BIILjava/nio/charset/Charset;),false,0,false,NON_NULL,26,True,NOT_MENTIONED
1419,java.lang.String,method,public,<init>([BIILjava/nio/charset/Charset;),false,0,false,UNKNOWN,11,True,NOT_MENTIONED
1420,java.lang.String,method,public,<init>([BIILjava/nio/charset/Charset;),false,1,false,NON_NULL,37,True,NOT_MENTIONED
1421,java.lang.String,method,public,<init>([BIILjava/nio/charset/Charset;),false,2,false,NON_NULL,37,True,NOT_MENTIONED
1422,java.lang.String,method,public,<init>([BIILjava/nio/charset/Charset;),false,3,false,UNKNOWN,37,True,NOT_MENTIONED
1423,java.lang.String,method,public,<init>([BLjava/lang/String;),false,0,false,NON_NULL,19,True,NOT_MENTIONED
1424,java.lang.String,method,public,<init>([BLjava/lang/String;),false,0,false,UNKNOWN,43,True,NOT_MENTIONED
1425,java.lang.String,method,public,<init>([BLjava/lang/String;),false,1,false,NON_NULL,43,True,NOT_MENTIONED
1426,java.lang.String,method,public,<init>([BLjava/lang/String;),false,1,false,UNKNOWN,19,True,NOT_MENTIONED
1427,java.lang.String,method,public,<init>([BLjava/nio/charset/Charset;),false,0,false,NON_NULL,51,True,NOT_MENTIONED
1428,java.lang.String,method,public,<init>([BLjava/nio/charset/Charset;),false,0,false,UNKNOWN,356,True,NOT_MENTIONED
1429,java.lang.String,method,public,<init>([BLjava/nio/charset/Charset;),false,1,false,UNKNOWN,407,True,NOT_MENTIONED
1430,java.lang.String,method,public,<init>([C),false,0,false,NON_NULL,155,True,NOT_MENTIONED
1431,java.lang.String,method,public,<init>([C),false,0,false,UNKNOWN,141,True,NOT_MENTIONED
1432,java.lang.String,method,public,<init>([CII),false,0,false,NON_NULL,78,True,NOT_MENTIONED
1433,java.lang.String,method,public,<init>([CII),false,0,false,UNKNOWN,122,True,NOT_MENTIONED
1434,java.lang.String,method,public,<init>([CII),false,1,false,NON_NULL,200,True,NOT_MENTIONED
1435,java.lang.String,method,public,<init>([CII),false,2,false,NON_NULL,200,True,NOT_MENTIONED
1436,java.lang.String,method,public,<init>([III),false,0,false,NON_NULL,11,True,NOT_MENTIONED
1437,java.lang.String,method,public,<init>([III),false,1,false,NON_NULL,11,True,NOT_MENTIONED
1438,java.lang.String,method,public,<init>([III),false,2,false,NON_NULL,11,True,NOT_MENTIONED
1439,java.lang.String,method,public,charAt(I),false,0,false,NON_NULL,2133,False,NOT_MENTIONED
1440,java.lang.String,method,public,codePointAt(I),false,0,false,NON_NULL,30,False,NOT_MENTIONED
1441,java.lang.String,method,public,codePointCount(II),false,0,false,NON_NULL,3,False,NOT_MENTIONED
1442,java.lang.String,method,public,codePointCount(II),false,1,false,NON_NULL,3,False,NOT_MENTIONED
1443,java.lang.String,method,public,compareTo(Ljava/lang/String;),false,0,false,NON_NULL,12,False,NOT_MENTIONED
1444,java.lang.String,method,public,compareTo(Ljava/lang/String;),false,0,false,UNKNOWN,193,False,NOT_MENTIONED
1445,java.lang.String,method,public,compareToIgnoreCase(Ljava/lang/String;),false,0,false,NON_NULL,11,False,NOT_MENTIONED
1446,java.lang.String,method,public,compareToIgnoreCase(Ljava/lang/String;),false,0,false,UNKNOWN,31,False,NOT_MENTIONED
1447,java.lang.String,method,public,concat(Ljava/lang/String;),false,-1,false,UNKNOWN,14,False,NOT_MENTIONED
1448,java.lang.String,method,public,concat(Ljava/lang/String;),false,0,false,NON_NULL,28,False,NOT_MENTIONED
1449,java.lang.String,method,public,concat(Ljava/lang/String;),false,0,false,UNKNOWN,27,False,NOT_MENTIONED
1450,java.lang.String,method,public,contains(Ljava/lang/CharSequence;),false,0,false,NON_NULL,1395,False,NOT_MENTIONED
1451,java.lang.String,method,public,contains(Ljava/lang/CharSequence;),false,0,false,UNKNOWN,167,False,NOT_MENTIONED
1452,java.lang.String,method,public,contentEquals(Ljava/lang/CharSequence;),false,0,false,NON_NULL,1,False,NOT_MENTIONED
1453,java.lang.String,method,public,contentEquals(Ljava/lang/CharSequence;),false,0,false,UNKNOWN,6,False,NOT_MENTIONED
1454,java.lang.String,method,public,copyValueOf([C),false,0,false,NON_NULL,15,False,NOT_MENTIONED
1455,java.lang.String,method,public,copyValueOf([C),false,0,false,UNKNOWN,1,False,NOT_MENTIONED
1456,java.lang.String,method,public,endsWith(Ljava/lang/String;),false,0,false,NON_NULL,1306,False,NOT_MENTIONED
1457,java.lang.String,method,public,endsWith(Ljava/lang/String;),false,0,false,UNKNOWN,134,False,NOT_MENTIONED
1458,java.lang.String,method,public,equals(Ljava/lang/Object;),false,0,false,NON_NULL,4313,False,MENTIONED_IN_GENERAL
1459,java.lang.String,method,public,equals(Ljava/lang/Object;),false,0,false,NULL,10,False,MENTIONED_IN_GENERAL
1460,java.lang.String,method,public,equals(Ljava/lang/Object;),false,0,false,UNKNOWN,7021,False,MENTIONED_IN_GENERAL
1461,java.lang.String,method,public,equalsIgnoreCase(Ljava/lang/String;),false,0,false,NON_NULL,437,False,NOT_MENTIONED
1462,java.lang.String,method,public,equalsIgnoreCase(Ljava/lang/String;),false,0,false,UNKNOWN,1240,False,NOT_MENTIONED
1463,java.lang.String,method,public,format(Ljava/lang/String;[Ljava/lang/Object;),false,-1,false,UNKNOWN,13,False,METHOD_NOT_FOUND
1464,java.lang.String,method,public,format(Ljava/lang/String;[Ljava/lang/Object;),false,0,false,NON_NULL,3420,False,METHOD_NOT_FOUND
1465,java.lang.String,method,public,format(Ljava/lang/String;[Ljava/lang/Object;),false,0,false,UNKNOWN,419,False,METHOD_NOT_FOUND
1466,java.lang.String,method,public,format(Ljava/lang/String;[Ljava/lang/Object;),false,1,false,NON_NULL,3543,False,METHOD_NOT_FOUND
1467,java.lang.String,method,public,format(Ljava/lang/String;[Ljava/lang/Object;),false,1,false,NULL,6,False,METHOD_NOT_FOUND
1468,java.lang.String,method,public,format(Ljava/lang/String;[Ljava/lang/Object;),false,1,false,UNKNOWN,290,False,METHOD_NOT_FOUND
1469,java.lang.String,method,public,format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;),false,0,false,UNKNOWN,154,False,METHOD_NOT_FOUND
1470,java.lang.String,method,public,format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;),false,1,false,NON_NULL,86,False,METHOD_NOT_FOUND
1471,java.lang.String,method,public,format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;),false,1,false,UNKNOWN,68,False,METHOD_NOT_FOUND
1472,java.lang.String,method,public,format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;),false,2,false,NON_NULL,96,False,METHOD_NOT_FOUND
1473,java.lang.String,method,public,format(Ljava/util/Locale;Ljava/lang/String;[Ljava/lang/Object;),false,2,false,UNKNOWN,58,False,METHOD_NOT_FOUND
1474,java.lang.String,method,public,getBytes(Ljava/lang/String;),false,-1,false,NULL,2,False,NOT_MENTIONED
1475,java.lang.String,method,public,getBytes(Ljava/lang/String;),false,-1,false,UNKNOWN,12,False,NOT_MENTIONED
1476,java.lang.String,method,public,getBytes(Ljava/lang/String;),false,0,false,NON_NULL,85,False,NOT_MENTIONED
1477,java.lang.String,method,public,getBytes(Ljava/lang/String;),false,0,false,UNKNOWN,104,False,NOT_MENTIONED
1478,java.lang.String,method,public,getBytes(Ljava/nio/charset/Charset;),false,-1,false,UNKNOWN,99,False,NOT_MENTIONED
1479,java.lang.String,method,public,getBytes(Ljava/nio/charset/Charset;),false,0,false,NON_NULL,12,False,NOT_MENTIONED
1480,java.lang.String,method,public,getBytes(Ljava/nio/charset/Charset;),false,0,false,UNKNOWN,975,False,NOT_MENTIONED
1481,java.lang.String,method,public,getChars(II[CI),false,0,false,NON_NULL,110,False,NOT_MENTIONED
1482,java.lang.String,method,public,getChars(II[CI),false,1,false,NON_NULL,110,False,NOT_MENTIONED
1483,java.lang.String,method,public,getChars(II[CI),false,2,false,NON_NULL,27,False,NOT_MENTIONED
1484,java.lang.String,method,public,getChars(II[CI),false,2,false,UNKNOWN,83,False,NOT_MENTIONED
1485,java.lang.String,method,public,getChars(II[CI),false,3,false,NON_NULL,110,False,NOT_MENTIONED
1486,java.lang.String,method,public,indexOf(I),false,0,false,NON_NULL,649,False,NOT_MENTIONED
1487,java.lang.String,method,public,indexOf(II),false,0,false,NON_NULL,143,False,NOT_MENTIONED
1488,java.lang.String,method,public,indexOf(II),false,1,false,NON_NULL,143,False,NOT_MENTIONED
1489,java.lang.String,method,public,indexOf(Ljava/lang/String;),false,0,false,NON_NULL,229,False,NOT_MENTIONED
1490,java.lang.String,method,public,indexOf(Ljava/lang/String;),false,0,false,UNKNOWN,104,False,NOT_MENTIONED
1491,java.lang.String,method,public,indexOf(Ljava/lang/String;I),false,0,false,NON_NULL,123,False,NOT_MENTIONED
1492,java.lang.String,method,public,indexOf(Ljava/lang/String;I),false,0,false,UNKNOWN,19,False,NOT_MENTIONED
1493,java.lang.String,method,public,indexOf(Ljava/lang/String;I),false,1,false,NON_NULL,142,False,NOT_MENTIONED
1494,java.lang.String,method,public,join(Ljava/lang/CharSequence;Ljava/lang/Iterable;),false,0,false,NON_NULL,11,False,MENTIONED_IN_GENERAL
1495,java.lang.String,method,public,join(Ljava/lang/CharSequence;Ljava/lang/Iterable;),false,0,false,UNKNOWN,2,False,MENTIONED_IN_GENERAL
1496,java.lang.String,method,public,join(Ljava/lang/CharSequence;Ljava/lang/Iterable;),false,1,false,NON_NULL,7,False,MENTIONED_IN_GENERAL
1497,java.lang.String,method,public,join(Ljava/lang/CharSequence;Ljava/lang/Iterable;),false,1,false,UNKNOWN,6,False,MENTIONED_IN_GENERAL
1498,java.lang.String,method,public,join(Ljava/lang/CharSequence;[Ljava/lang/CharSequence;),false,-1,false,UNKNOWN,5,False,METHOD_NOT_FOUND
