class,attribute,visibility,name,getter,index,internal,nullness,n
javax.xml.transform.stream.StreamSource,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,NON_NULL,43
javax.swing.UIManager,method,public,getFont(Ljava/lang/Object;)Ljava/awt/Font;,false,0,false,NON_NULL,22
javax.xml.stream.XMLStreamReader,method,public,getNamespaceURI(I)Ljava/lang/String;,false,0,false,NON_NULL,2
javax.xml.stream.XMLStreamWriter,method,public,writeStartElement(Ljava/lang/String;Ljava/lang/String;)V,false,0,false,UNKNOWN,2
java.util.Set,method,public,toArray([Ljava/lang/Object;)[Ljava/lang/Object;,false,0,false,UNKNOWN,8
java.util.Arrays,method,public,stream([Ljava/lang/Object;)Ljava/util/stream/Stream;,false,0,false,NON_NULL,71
java.util.logging.StreamHandler,method,public,setEncoding(Ljava/lang/String;)V,false,0,false,UNKNOWN,2
java.beans.PropertyDescriptor,method,public,<init>(Ljava/lang/String;Ljava/lang/reflect/Method;Ljava/lang/reflect/Method;)V,false,1,false,NULL,2
java.security.MessageDigest,method,public,update(B)V,false,0,false,NON_NULL,26
java.io.File,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,1067
java.util.concurrent.ExecutorService,method,public,invokeAny(Ljava/util/Collection;JLjava/util/concurrent/TimeUnit;)Ljava/lang/Object;,false,2,false,NON_NULL,1
java.util.Arrays,method,public,copyOfRange([SII)[S,false,2,false,NON_NULL,12
javax.swing.JPopupMenu,method,public,show(Ljava/awt/Component;II)V,false,2,false,NON_NULL,33
java.util.zip.CheckedInputStream,method,public,<init>(Ljava/io/InputStream;Ljava/util/zip/Checksum;)V,false,0,false,NON_NULL,11
javax.swing.JTree,method,public,expandRow(I)V,false,0,false,NON_NULL,11
javax.swing.JComboBox,method,public,addItemListener(Ljava/awt/event/ItemListener;)V,false,0,false,UNKNOWN,88
sun.misc.Unsafe,method,public,getInt(Ljava/lang/Object;J)I,false,0,false,UNKNOWN,1
java.util.stream.Collectors,method,public,reducing(Ljava/lang/Object;Ljava/util/function/BinaryOperator;)Ljava/util/stream/Collector;,false,0,false,UNKNOWN,1
java.util.Collection,method,public,addAll(Ljava/util/Collection;)Z,false,0,false,NULL,1
javax.swing.ComboBoxEditor,method,public,setItem(Ljava/lang/Object;)V,false,0,false,UNKNOWN,11
java.util.GregorianCalendar,method,public,<init>(IIIIII)V,false,0,false,NON_NULL,4
java.nio.file.Files,method,public,copy(Ljava/nio/file/Path;Ljava/nio/file/Path;[Ljava/nio/file/CopyOption;)Ljava/nio/file/Path;,false,2,false,UNKNOWN,6
java.util.concurrent.atomic.AtomicReference,method,public,getAndUpdate(Ljava/util/function/UnaryOperator;)Ljava/lang/Object;,false,0,false,UNKNOWN,5
javax.swing.JDialog,method,public,<init>(Ljava/awt/Window;Ljava/lang/String;Ljava/awt/Dialog$ModalityType;)V,false,1,false,UNKNOWN,22
java.awt.Graphics2D,method,public,drawString(Ljava/lang/String;II)V,false,1,false,NON_NULL,6
javax.swing.JComponent,method,public,setBorder(Ljavax/swing/border/Border;)V,false,0,false,NON_NULL,393
java.util.List,method,public,set(ILjava/lang/Object;)Ljava/lang/Object;,false,1,false,NULL,2
java.util.concurrent.BlockingDeque,method,public,pollFirst(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Object;,false,1,false,UNKNOWN,27
java.net.URI,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,4,false,NULL,4
java.util.concurrent.atomic.AtomicReference,method,public,<init>(Ljava/lang/Object;)V,false,0,false,NON_NULL,25
java.nio.channels.ReadableByteChannel,method,public,read(Ljava/nio/ByteBuffer;)I,false,0,false,NON_NULL,14
java.time.Period,method,public,ofDays(I)Ljava/time/Period;,false,0,false,NON_NULL,9
java.io.File,method,public,createTempFile(Ljava/lang/String;Ljava/lang/String;Ljava/io/File;)Ljava/io/File;,false,2,false,NON_NULL,5
java.util.Arrays,method,public,deepEquals([Ljava/lang/Object;[Ljava/lang/Object;)Z,false,1,false,UNKNOWN,10
java.util.concurrent.ArrayBlockingQueue,method,public,<init>(I)V,false,0,false,NON_NULL,53
java.util.LinkedHashMap,method,public,<init>(IF)V,false,0,false,NON_NULL,1
java.nio.ByteBuffer,method,public,allocateDirect(I)Ljava/nio/ByteBuffer;,false,0,false,NON_NULL,19
java.awt.Graphics,method,public,drawLine(IIII)V,false,2,false,NON_NULL,44
java.util.concurrent.ForkJoinPool$ForkJoinWorkerThreadFactory,method,public,newThread(Ljava/util/concurrent/ForkJoinPool;)Ljava/util/concurrent/ForkJoinWorkerThread;,false,0,false,UNKNOWN,5
java.net.URL,method,public,<init>(Ljava/net/URL;Ljava/lang/String;)V,false,1,false,UNKNOWN,49
java.lang.String,method,public,getBytes(Ljava/nio/charset/Charset;)[B,false,0,false,UNKNOWN,975
java.time.LocalDateTime,method,public,minusMinutes(J)Ljava/time/LocalDateTime;,false,0,false,NON_NULL,3
javax.net.ssl.X509KeyManager,method,public,getClientAliases(Ljava/lang/String;[Ljava/security/Principal;)[Ljava/lang/String;,false,1,false,UNKNOWN,12
java.util.concurrent.Semaphore,method,public,tryAcquire(IJLjava/util/concurrent/TimeUnit;)Z,false,1,false,NON_NULL,15
javax.swing.InputMap,method,public,setParent(Ljavax/swing/InputMap;)V,false,0,false,UNKNOWN,11
java.lang.ArithmeticException,method,public,<init>(Ljava/lang/String;)V,false,0,false,NON_NULL,153
java.awt.Point,method,public,<init>(Ljava/awt/Point;)V,false,0,false,UNKNOWN,33
java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock,method,protected,<init>(Ljava/util/concurrent/locks/ReentrantReadWriteLock;)V,false,0,false,UNKNOWN,15
javax.swing.JOptionPane,method,public,showOptionDialog(Ljava/awt/Component;Ljava/lang/Object;Ljava/lang/String;IILjavax/swing/Icon;[Ljava/lang/Object;Ljava/lang/Object;)I,false,0,false,NON_NULL,11
java.lang.ClassCastException,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,48
java.util.function.IntFunction,method,public,apply(I)Ljava/lang/Object;,false,0,false,NON_NULL,26
java.lang.invoke.MethodHandles$Lookup,method,public,findSpecial(Ljava/lang/Class;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Class;)Ljava/lang/invoke/MethodHandle;,false,3,false,NON_NULL,11
java.util.Collection,method,public,addAll(Ljava/util/Collection;)Z,false,0,false,UNKNOWN,154
javax.xml.parsers.DocumentBuilderFactory,method,public,setFeature(Ljava/lang/String;Z)V,false,1,false,NON_NULL,154
java.util.EnumSet,method,public,of(Ljava/lang/Enum;Ljava/lang/Enum;Ljava/lang/Enum;Ljava/lang/Enum;)Ljava/util/EnumSet;,false,1,false,UNKNOWN,16
javax.swing.JTable,method,public,editCellAt(IILjava/util/EventObject;)Z,false,0,false,NON_NULL,11
java.nio.ByteBuffer,method,public,getInt(I)I,false,0,false,NON_NULL,14
java.util.GregorianCalendar,method,public,<init>(IIIIII)V,false,1,false,NON_NULL,4
javax.xml.stream.XMLStreamReader,method,public,getAttributePrefix(I)Ljava/lang/String;,false,0,false,NON_NULL,9
java.awt.image.BufferedImage,method,public,getSubimage(IIII)Ljava/awt/image/BufferedImage;,false,3,false,NON_NULL,4
java.util.concurrent.ConcurrentSkipListSet,method,public,<init>(Ljava/util/Comparator;)V,false,0,false,UNKNOWN,1
java.nio.file.spi.FileSystemProvider,method,public,getFileAttributeView(Ljava/nio/file/Path;Ljava/lang/Class;[Ljava/nio/file/LinkOption;)Ljava/nio/file/attribute/FileAttributeView;,false,0,false,NON_NULL,2
javax.swing.JComponent,method,public,putClientProperty(Ljava/lang/Object;Ljava/lang/Object;)V,false,1,false,NULL,10
java.nio.ByteBuffer,method,public,put(Ljava/nio/ByteBuffer;)Ljava/nio/ByteBuffer;,false,0,false,UNKNOWN,24
java.sql.Connection,method,public,isValid(I)Z,false,0,false,NON_NULL,22
javax.xml.stream.XMLStreamWriter,method,public,writeStartElement(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,0,false,NON_NULL,5
java.awt.Graphics,method,public,setColor(Ljava/awt/Color;)V,false,0,false,UNKNOWN,56
java.sql.PreparedStatement,method,public,setCharacterStream(ILjava/io/Reader;I)V,false,1,false,UNKNOWN,31
javax.swing.JLabel,method,public,<init>(Ljava/lang/String;Ljavax/swing/Icon;I)V,false,1,false,UNKNOWN,11
java.util.Random,method,public,<init>(J)V,false,0,false,NON_NULL,3
java.math.BigDecimal,method,public,<init>(Ljava/math/BigInteger;)V,false,0,false,NON_NULL,11
java.util.logging.Logger,method,public,log(Ljava/util/logging/Level;Ljava/lang/String;[Ljava/lang/Object;)V,false,2,false,NON_NULL,30
java.util.stream.Stream,method,public,noneMatch(Ljava/util/function/Predicate;)Z,false,0,false,UNKNOWN,19
java.util.stream.Collector,method,public,of(Ljava/util/function/Supplier;Ljava/util/function/BiConsumer;Ljava/util/function/BinaryOperator;Ljava/util/function/Function;[Ljava/util/stream/Collector$Characteristics;)Ljava/util/stream/Collector;,false,2,false,UNKNOWN,280
javax.swing.ButtonModel,method,public,removeChangeListener(Ljavax/swing/event/ChangeListener;)V,false,0,false,UNKNOWN,825
java.util.HashMap,method,public,getOrDefault(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,1,false,UNKNOWN,2
java.net.ServerSocket,method,public,bind(Ljava/net/SocketAddress;I)V,false,1,false,NON_NULL,1
javax.xml.stream.XMLInputFactory,method,public,createXMLStreamReader(Ljava/io/InputStream;)Ljavax/xml/stream/XMLStreamReader;,false,0,false,UNKNOWN,3
java.util.AbstractCollection,method,public,toArray([Ljava/lang/Object;)[Ljava/lang/Object;,false,0,false,NON_NULL,3
java.sql.CallableStatement,method,public,getDate(Ljava/lang/String;Ljava/util/Calendar;)Ljava/sql/Date;,false,0,false,UNKNOWN,9
java.lang.Class,method,public,getAnnotation(Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,false,0,false,UNKNOWN,3
java.lang.String,method,public,<init>([BIILjava/lang/String;)V,false,1,false,NON_NULL,20
java.nio.file.Files,method,public,createDirectory(Ljava/nio/file/Path;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/file/Path;,false,0,false,UNKNOWN,18
java.sql.ResultSet,method,public,updateSQLXML(ILjava/sql/SQLXML;)V,false,1,false,UNKNOWN,19
javax.swing.AbstractListModel,method,public,addListDataListener(Ljavax/swing/event/ListDataListener;)V,false,0,false,UNKNOWN,22
java.util.LinkedHashMap,method,public,<init>(IF)V,false,1,false,NON_NULL,1
java.nio.file.Files,method,public,deleteIfExists(Ljava/nio/file/Path;)Z,false,0,false,UNKNOWN,18
java.util.concurrent.atomic.AtomicReferenceArray,method,public,<init>([Ljava/lang/Object;)V,false,0,false,UNKNOWN,15
java.lang.Boolean,method,public,valueOf(Z)Ljava/lang/Boolean;,false,0,false,NON_NULL,4098
java.util.Calendar,method,public,getDisplayNames(IILjava/util/Locale;)Ljava/util/Map;,false,0,false,NON_NULL,3
java.awt.Component,method,public,getComponentAt(II)Ljava/awt/Component;,false,1,false,NON_NULL,22
java.beans.PropertyChangeSupport,method,public,hasListeners(Ljava/lang/String;)Z,false,0,false,UNKNOWN,33
java.sql.PreparedStatement,method,public,setTime(ILjava/sql/Time;Ljava/util/Calendar;)V,false,0,false,NON_NULL,42
java.lang.StringBuilder,method,public,append(Ljava/lang/CharSequence;II)Ljava/lang/StringBuilder;,false,2,false,NON_NULL,186
java.io.UncheckedIOException,method,public,<init>(Ljava/lang/String;Ljava/io/IOException;)V,false,1,false,NON_NULL,1
java.util.Deque,method,public,addFirst(Ljava/lang/Object;)V,false,0,false,UNKNOWN,69
java.util.BitSet,method,public,<init>(I)V,false,0,false,NON_NULL,18
java.lang.Class,method,public,getMethod(Ljava/lang/String;[Ljava/lang/Class;)Ljava/lang/reflect/Method;,false,1,false,NULL,6
java.nio.channels.FileChannel,method,public,write(Ljava/nio/ByteBuffer;)I,false,0,false,UNKNOWN,2
java.time.LocalTime,method,public,plusSeconds(J)Ljava/time/LocalTime;,false,0,false,NON_NULL,2
javax.swing.JTabbedPane,method,public,setForegroundAt(ILjava/awt/Color;)V,false,0,false,NON_NULL,11
javax.lang.model.util.Types,method,public,isSameType(Ljavax/lang/model/type/TypeMirror;Ljavax/lang/model/type/TypeMirror;)Z,false,0,false,UNKNOWN,10
java.io.ObjectInputStream,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,NON_NULL,38
java.util.concurrent.CopyOnWriteArrayList,method,public,<init>(Ljava/util/Collection;)V,false,0,false,NON_NULL,10
java.util.Hashtable,method,public,put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,1,false,UNKNOWN,60
java.sql.ResultSet,method,public,updateCharacterStream(ILjava/io/Reader;J)V,false,0,false,NON_NULL,19
java.io.OutputStreamWriter,method,public,<init>(Ljava/io/OutputStream;Ljava/lang/String;)V,false,0,false,UNKNOWN,22
javax.swing.SpinnerNumberModel,method,public,<init>(IIII)V,false,2,false,NON_NULL,11
javax.net.ssl.TrustManagerFactory,method,public,init(Ljava/security/KeyStore;)V,false,0,false,NON_NULL,19
java.sql.ResultSet,method,public,updateBlob(ILjava/io/InputStream;J)V,false,2,false,NON_NULL,19
javax.swing.JTabbedPane,method,public,setToolTipTextAt(ILjava/lang/String;)V,false,0,false,NON_NULL,11
java.security.KeyPairGenerator,method,public,initialize(ILjava/security/SecureRandom;)V,false,0,false,NON_NULL,4
java.time.temporal.ChronoUnit,method,public,between(Ljava/time/temporal/Temporal;Ljava/time/temporal/Temporal;)J,false,1,false,UNKNOWN,67
java.util.LinkedList,method,public,push(Ljava/lang/Object;)V,false,0,false,NON_NULL,1
java.io.BufferedOutputStream,method,public,<init>(Ljava/io/OutputStream;I)V,false,1,false,NON_NULL,11
javax.xml.stream.XMLStreamWriter,method,public,writeStartDocument(Ljava/lang/String;)V,false,0,false,UNKNOWN,2
java.lang.UnsupportedOperationException,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,172
javax.swing.table.DefaultTableCellRenderer,method,public,getTableCellRendererComponent(Ljavax/swing/JTable;Ljava/lang/Object;ZZII)Ljava/awt/Component;,false,3,false,NON_NULL,99
java.util.Arrays,method,public,copyOfRange([SII)[S,false,0,false,UNKNOWN,12
java.util.Calendar,method,public,set(IIIIII)V,false,0,false,NON_NULL,26
java.lang.Long,method,public,equals(Ljava/lang/Object;)Z,false,0,false,NON_NULL,5
java.util.concurrent.CompletableFuture,method,public,runAfterBothAsync(Ljava/util/concurrent/CompletionStage;Ljava/lang/Runnable;Ljava/util/concurrent/Executor;)Ljava/util/concurrent/CompletableFuture;,false,0,false,UNKNOWN,10
javax.imageio.ImageReader,method,public,read(I)Ljava/awt/image/BufferedImage;,false,0,false,NON_NULL,3
java.lang.Class,method,public,getDeclaredAnnotation(Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,false,0,false,NON_NULL,41
java.util.NavigableMap,method,public,tailMap(Ljava/lang/Object;Z)Ljava/util/NavigableMap;,false,1,false,NON_NULL,289
java.util.Arrays,method,public,equals([D[D)Z,false,1,false,UNKNOWN,8
java.lang.String,method,public,indexOf(Ljava/lang/String;I)I,false,0,false,UNKNOWN,19
java.nio.file.Files,method,public,write(Ljava/nio/file/Path;[B[Ljava/nio/file/OpenOption;)Ljava/nio/file/Path;,false,1,false,UNKNOWN,52
java.lang.Appendable,method,public,append(Ljava/lang/CharSequence;II)Ljava/lang/Appendable;,false,0,false,NON_NULL,2
java.util.Scanner,method,public,hasNext(Ljava/lang/String;)Z,false,0,false,NON_NULL,5
java.net.URLClassLoader,method,public,getResourceAsStream(Ljava/lang/String;)Ljava/io/InputStream;,false,0,false,UNKNOWN,2
java.nio.file.Files,method,public,isDirectory(Ljava/nio/file/Path;[Ljava/nio/file/LinkOption;)Z,false,0,false,NON_NULL,24
java.util.Arrays,method,public,fill([Ljava/lang/Object;IILjava/lang/Object;)V,false,0,false,UNKNOWN,54
java.io.PrintStream,method,public,<init>(Ljava/io/OutputStream;)V,false,0,false,NON_NULL,16
java.sql.CallableStatement,method,public,setAsciiStream(Ljava/lang/String;Ljava/io/InputStream;I)V,false,0,false,UNKNOWN,9
java.sql.CallableStatement,method,public,registerOutParameter(IILjava/lang/String;)V,false,2,false,UNKNOWN,9
java.io.File,method,public,<init>(Ljava/net/URI;)V,false,0,false,NON_NULL,5
java.awt.datatransfer.Clipboard,method,public,setContents(Ljava/awt/datatransfer/Transferable;Ljava/awt/datatransfer/ClipboardOwner;)V,false,1,false,NON_NULL,25
java.nio.channels.CompletionHandler,method,public,failed(Ljava/lang/Throwable;Ljava/lang/Object;)V,false,1,false,UNKNOWN,4
javax.swing.JTree,method,public,<init>(Ljavax/swing/tree/TreeModel;)V,false,0,false,UNKNOWN,11
sun.misc.Unsafe,method,public,getObject(Ljava/lang/Object;J)Ljava/lang/Object;,false,0,false,UNKNOWN,1
java.nio.file.Path,method,public,resolve(Ljava/lang/String;)Ljava/nio/file/Path;,false,0,false,NON_NULL,119
java.util.Collections,method,public,addAll(Ljava/util/Collection;[Ljava/lang/Object;)Z,false,1,false,UNKNOWN,47
java.net.URL,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,1,false,UNKNOWN,2
java.util.stream.StreamSupport,method,public,stream(Ljava/util/Spliterator;Z)Ljava/util/stream/Stream;,false,0,false,UNKNOWN,140
java.util.Collections,method,public,binarySearch(Ljava/util/List;Ljava/lang/Object;)I,false,0,false,UNKNOWN,10
java.util.UUID,method,public,<init>(JJ)V,false,1,false,NON_NULL,3
java.lang.String,method,public,<init>([BIILjava/lang/String;)V,false,2,false,NON_NULL,20
java.time.format.DateTimeFormatterBuilder,method,public,appendValue(Ljava/time/temporal/TemporalField;IILjava/time/format/SignStyle;)Ljava/time/format/DateTimeFormatterBuilder;,false,1,false,NON_NULL,5
java.lang.String,method,public,getBytes(Ljava/lang/String;)[B,false,0,false,NON_NULL,85
java.lang.Exception,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,215
java.io.File,method,public,listFiles(Ljava/io/FileFilter;)[Ljava/io/File;,false,0,false,UNKNOWN,33
javax.swing.event.ListDataEvent,method,public,<init>(Ljava/lang/Object;III)V,false,1,false,NON_NULL,11
java.nio.charset.Charset,method,public,encode(Ljava/nio/CharBuffer;)Ljava/nio/ByteBuffer;,false,0,false,UNKNOWN,5
java.lang.String,method,public,join(Ljava/lang/CharSequence;[Ljava/lang/CharSequence;)Ljava/lang/String;,false,1,false,NON_NULL,133
java.util.OptionalInt,method,public,orElse(I)I,false,0,false,NON_NULL,14
java.nio.ByteBuffer,method,public,order(Ljava/nio/ByteOrder;)Ljava/nio/ByteBuffer;,false,0,false,UNKNOWN,328
java.sql.CallableStatement,method,public,setNClob(Ljava/lang/String;Ljava/sql/NClob;)V,false,1,false,UNKNOWN,9
javax.annotation.processing.Filer,method,public,createResource(Ljavax/tools/JavaFileManager$Location;Ljava/lang/CharSequence;Ljava/lang/CharSequence;[Ljavax/lang/model/element/Element;)Ljavax/tools/FileObject;,false,1,false,NON_NULL,7
java.lang.StringBuffer,method,public,substring(II)Ljava/lang/String;,false,0,false,NON_NULL,8
javax.management.MBeanAttributeInfo,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/reflect/Method;Ljava/lang/reflect/Method;)V,false,1,false,UNKNOWN,6
java.nio.file.spi.FileSystemProvider,method,public,newDirectoryStream(Ljava/nio/file/Path;Ljava/nio/file/DirectoryStream$Filter;)Ljava/nio/file/DirectoryStream;,false,0,false,UNKNOWN,2
java.util.stream.IntStream,method,public,skip(J)Ljava/util/stream/IntStream;,false,0,false,NON_NULL,2
java.nio.file.Files,method,public,copy(Ljava/nio/file/Path;Ljava/nio/file/Path;[Ljava/nio/file/CopyOption;)Ljava/nio/file/Path;,false,1,false,UNKNOWN,35
java.sql.ResultSet,method,public,updateNClob(ILjava/sql/NClob;)V,false,1,false,UNKNOWN,19
java.security.MessageDigest,method,public,update([BII)V,false,1,false,NON_NULL,82
java.util.stream.DoubleStream,method,public,map(Ljava/util/function/DoubleUnaryOperator;)Ljava/util/stream/DoubleStream;,false,0,false,UNKNOWN,2
java.lang.String,method,public,valueOf(C)Ljava/lang/String;,false,0,false,NON_NULL,154
java.lang.StringBuffer,method,public,<init>(Ljava/lang/String;)V,false,0,false,NON_NULL,5
java.time.format.DateTimeFormatterBuilder,method,public,appendFraction(Ljava/time/temporal/TemporalField;IIZ)Ljava/time/format/DateTimeFormatterBuilder;,false,0,false,UNKNOWN,5
java.time.Instant,method,public,ofEpochSecond(JJ)Ljava/time/Instant;,false,0,false,NON_NULL,1
java.util.GregorianCalendar,method,public,<init>(III)V,false,2,false,NON_NULL,4
java.util.ResourceBundle,method,public,getBundle(Ljava/lang/String;Ljava/util/Locale;)Ljava/util/ResourceBundle;,false,0,false,UNKNOWN,84
java.sql.ResultSet,method,public,updateObject(Ljava/lang/String;Ljava/lang/Object;I)V,false,0,false,UNKNOWN,19
java.nio.file.AccessDeniedException,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,2
java.security.AccessController,method,public,doPrivileged(Ljava/security/PrivilegedExceptionAction;)Ljava/lang/Object;,false,0,false,NON_NULL,76
java.util.Arrays,method,public,equals([B[B)Z,false,1,false,UNKNOWN,21
java.time.Period,method,public,ofWeeks(I)Ljava/time/Period;,false,0,false,NON_NULL,3
java.net.HttpCookie,method,public,setVersion(I)V,false,0,false,NON_NULL,3
javax.swing.event.TreeModelListener,method,public,treeNodesChanged(Ljavax/swing/event/TreeModelEvent;)V,false,0,false,UNKNOWN,11
java.util.concurrent.atomic.AtomicLongFieldUpdater,method,public,compareAndSet(Ljava/lang/Object;JJ)Z,false,0,false,NON_NULL,45
javax.swing.table.AbstractTableModel,method,public,addTableModelListener(Ljavax/swing/event/TableModelListener;)V,false,0,false,UNKNOWN,99
java.util.Arrays,method,public,hashCode([J)I,false,0,false,UNKNOWN,18
java.lang.reflect.Method,method,public,equals(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,17
java.util.StringJoiner,method,public,add(Ljava/lang/CharSequence;)Ljava/util/StringJoiner;,false,0,false,UNKNOWN,42
java.lang.management.ThreadMXBean,method,public,dumpAllThreads(ZZ)[Ljava/lang/management/ThreadInfo;,false,1,false,NON_NULL,8
java.util.Arrays,method,public,equals([S[S)Z,false,0,false,UNKNOWN,6
javax.xml.transform.Transformer,method,public,transform(Ljavax/xml/transform/Source;Ljavax/xml/transform/Result;)V,false,0,false,UNKNOWN,5
java.util.Collection,method,public,equals(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,117
java.sql.Statement,method,public,setPoolable(Z)V,false,0,false,NON_NULL,31
java.awt.Graphics2D,method,public,setStroke(Ljava/awt/Stroke;)V,false,0,false,UNKNOWN,11
java.awt.geom.AffineTransform,method,public,<init>(DDDDDD)V,false,1,false,NON_NULL,3
java.sql.CallableStatement,method,public,getRowId(I)Ljava/sql/RowId;,false,0,false,NON_NULL,9
java.beans.DefaultPersistenceDelegate,method,public,<init>([Ljava/lang/String;)V,false,0,false,NON_NULL,11
java.net.URI,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,2,false,UNKNOWN,2
java.util.concurrent.ConcurrentHashMap,method,public,replace(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,false,2,false,UNKNOWN,19
javax.management.modelmbean.RequiredModelMBean,method,public,invoke(Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;)Ljava/lang/Object;,false,0,false,UNKNOWN,5
javax.swing.DefaultListCellRenderer,method,public,firePropertyChange(Ljava/lang/String;ZZ)V,false,1,false,NON_NULL,22
java.util.concurrent.atomic.AtomicReferenceArray,method,public,<init>(I)V,false,0,false,NON_NULL,60
sun.misc.Unsafe,method,public,allocateMemory(J)J,false,0,false,NON_NULL,1
java.util.Collections,method,public,binarySearch(Ljava/util/List;Ljava/lang/Object;Ljava/util/Comparator;)I,false,0,false,UNKNOWN,66
org.xml.sax.Attributes,method,public,getValue(Ljava/lang/String;)Ljava/lang/String;,false,0,false,NON_NULL,115
java.lang.StringBuilder,method,public,append(Ljava/lang/CharSequence;II)Ljava/lang/StringBuilder;,false,1,false,NON_NULL,186
java.io.Writer,method,public,append(C)Ljava/io/Writer;,false,0,false,NON_NULL,6
java.util.Arrays,method,public,sort([Ljava/lang/Object;IILjava/util/Comparator;)V,false,3,false,NON_NULL,12
java.io.FilterInputStream,method,public,read([BII)I,false,0,false,UNKNOWN,4
java.util.Arrays,method,public,sort([CII)V,false,0,false,NON_NULL,12
java.util.concurrent.ConcurrentLinkedQueue,method,public,<init>(Ljava/util/Collection;)V,false,0,false,UNKNOWN,16
java.lang.Comparable,method,public,compareTo(Ljava/lang/Object;)I,false,0,false,NON_NULL,27
javax.swing.JScrollPane,method,public,setVerticalScrollBarPolicy(I)V,false,0,false,NON_NULL,99
java.sql.ResultSet,method,public,getObject(ILjava/util/Map;)Ljava/lang/Object;,false,1,false,UNKNOWN,19
java.sql.ResultSet,method,public,updateLong(Ljava/lang/String;J)V,false,0,false,NON_NULL,35
java.io.FilterInputStream,method,public,mark(I)V,false,0,false,NON_NULL,2
java.nio.file.Files,method,public,write(Ljava/nio/file/Path;Ljava/lang/Iterable;[Ljava/nio/file/OpenOption;)Ljava/nio/file/Path;,false,0,false,NON_NULL,3
java.io.DataOutput,method,public,write([BII)V,false,0,false,UNKNOWN,15
java.beans.Introspector,method,public,setBeanInfoSearchPath([Ljava/lang/String;)V,false,0,false,NON_NULL,11
java.nio.channels.FileChannel,method,public,transferTo(JJLjava/nio/channels/WritableByteChannel;)J,false,2,false,NON_NULL,9
java.util.concurrent.ScheduledThreadPoolExecutor,method,public,scheduleAtFixedRate(Ljava/lang/Runnable;JJLjava/util/concurrent/TimeUnit;)Ljava/util/concurrent/ScheduledFuture;,false,2,false,NON_NULL,7
java.nio.charset.Charset,method,public,isSupported(Ljava/lang/String;)Z,false,0,false,UNKNOWN,7
java.util.Hashtable,method,public,containsKey(Ljava/lang/Object;)Z,false,0,false,NON_NULL,12
java.lang.String,method,public,subSequence(II)Ljava/lang/CharSequence;,false,0,false,NON_NULL,11
java.text.DateFormatSymbols,method,public,getInstance(Ljava/util/Locale;)Ljava/text/DateFormatSymbols;,false,0,false,UNKNOWN,3
java.lang.Character,method,public,getType(C)I,false,0,false,NON_NULL,6
java.nio.FloatBuffer,method,public,allocate(I)Ljava/nio/FloatBuffer;,false,0,false,NON_NULL,18
java.awt.image.ComponentColorModel,method,public,<init>(Ljava/awt/color/ColorSpace;ZZII)V,false,4,false,NON_NULL,1
java.awt.Component,method,public,setName(Ljava/lang/String;)V,false,0,false,UNKNOWN,33
javax.swing.ListSelectionModel,method,public,removeSelectionInterval(II)V,false,0,false,NON_NULL,11
java.text.BreakIterator,method,public,getCharacterInstance(Ljava/util/Locale;)Ljava/text/BreakIterator;,false,0,false,NON_NULL,3
java.util.Collections,method,public,synchronizedSet(Ljava/util/Set;)Ljava/util/Set;,false,0,false,NON_NULL,21
java.util.Arrays,method,public,equals([F[F)Z,false,0,false,UNKNOWN,6
java.io.FilterInputStream,method,public,read([B)I,false,0,false,NON_NULL,7
java.lang.Character,method,public,isLetterOrDigit(C)Z,false,0,false,NON_NULL,28
java.util.concurrent.ScheduledThreadPoolExecutor,method,public,<init>(ILjava/util/concurrent/ThreadFactory;Ljava/util/concurrent/RejectedExecutionHandler;)V,false,0,false,NON_NULL,24
java.util.stream.Collectors,method,public,toMap(Ljava/util/function/Function;Ljava/util/function/Function;)Ljava/util/stream/Collector;,false,0,false,UNKNOWN,138
