"","class","attribute","visibility","name","getter","index","internal","nullness","n"
"1975","com.google.common.collect.ImmutableList$1","method","private","<init>(Lcom/google/common/collect/ImmutableList;II)","false",0,"true","NON_NULL",1
"1976","com.google.common.collect.ImmutableList$1","method","private","<init>(Lcom/google/common/collect/ImmutableList;II)","false",1,"true","NON_NULL",1
"1977","com.google.common.collect.ImmutableList$1","method","private","<init>(Lcom/google/common/collect/ImmutableList;II)","false",2,"true","NON_NULL",1
"1978","com.google.common.collect.ImmutableList$Builder","method","private","<init>(I)","false",0,"true","NON_NULL",11
"1979","com.google.common.collect.ImmutableList$Builder","method","public","add(Ljava/lang/Object;)","false",-1,"false","UNKNOWN",5
"1980","com.google.common.collect.ImmutableList$Builder","method","public","add(Ljava/lang/Object;)","false",-1,"true","UNKNOWN",1
"1981","com.google.common.collect.ImmutableList$Builder","method","public","add(Ljava/lang/Object;)","false",0,"false","NON_NULL",26
"1982","com.google.common.collect.ImmutableList$Builder","method","public","add(Ljava/lang/Object;)","false",0,"false","UNKNOWN",87
"1983","com.google.common.collect.ImmutableList$Builder","method","public","add(Ljava/lang/Object;)","false",0,"true","NON_NULL",7
"1984","com.google.common.collect.ImmutableList$Builder","method","public","add(Ljava/lang/Object;)","false",0,"true","UNKNOWN",15
"1985","com.google.common.collect.ImmutableList$Builder","method","public","add([Ljava/lang/Object;)","false",-1,"false","UNKNOWN",1
"1986","com.google.common.collect.ImmutableList$Builder","method","public","add([Ljava/lang/Object;)","false",0,"false","UNKNOWN",1
"1987","com.google.common.collect.ImmutableList$Builder","method","public","addAll(Ljava/lang/Iterable;)","false",-1,"false","UNKNOWN",6
"1988","com.google.common.collect.ImmutableList$Builder","method","public","addAll(Ljava/lang/Iterable;)","false",0,"false","UNKNOWN",12
"1989","com.google.common.collect.ImmutableList$Builder","method","public","addAll(Ljava/util/Iterator;)","false",-1,"true","UNKNOWN",1
"1990","com.google.common.collect.ImmutableList$Builder","method","public","addAll(Ljava/util/Iterator;)","false",0,"true","NON_NULL",1
"1991","com.google.common.collect.ImmutableList$Builder","method","public","build()","false",-1,"false","UNKNOWN",3
"1992","com.google.common.collect.ImmutableList$Builder","method","public","build()","false",-1,"true","UNKNOWN",2
"1993","com.google.common.collect.ImmutableList$ReverseImmutableList","method","private","<init>(Lcom/google/common/collect/ImmutableList;)","false",0,"true","NON_NULL",1
"1994","com.google.common.collect.ImmutableList$SerializedForm","method","private","<init>([Ljava/lang/Object;)","false",0,"true","UNKNOWN",2
"1995","com.google.common.collect.ImmutableList$SubList","method","private","<init>(Lcom/google/common/collect/ImmutableList;II)","false",0,"true","NON_NULL",1
"1996","com.google.common.collect.ImmutableList$SubList","method","private","<init>(Lcom/google/common/collect/ImmutableList;II)","false",1,"true","NON_NULL",1
"1997","com.google.common.collect.ImmutableList$SubList","method","private","<init>(Lcom/google/common/collect/ImmutableList;II)","false",2,"true","NON_NULL",1
"1998","com.google.common.collect.ImmutableListMultimap","method","private","<init>(Lcom/google/common/collect/ImmutableMap;I)","false",0,"false","NULL",1
"1999","com.google.common.collect.ImmutableListMultimap","method","private","<init>(Lcom/google/common/collect/ImmutableMap;I)","false",0,"true","UNKNOWN",1
"2000","com.google.common.collect.ImmutableListMultimap","method","private","<init>(Lcom/google/common/collect/ImmutableMap;I)","false",1,"false","NON_NULL",1
"2001","com.google.common.collect.ImmutableListMultimap","method","private","<init>(Lcom/google/common/collect/ImmutableMap;I)","false",1,"true","NON_NULL",1
"2002","com.google.common.collect.ImmutableListMultimap","method","public","builder()","false",-1,"false","NON_NULL",1
"2003","com.google.common.collect.ImmutableListMultimap","method","public","builder()","false",-1,"false","UNKNOWN",9
"2004","com.google.common.collect.ImmutableListMultimap","method","public","builder()","false",-1,"true","UNKNOWN",8
"2005","com.google.common.collect.ImmutableListMultimap","method","public","copyOf(Lcom/google/common/collect/Multimap;)","false",0,"false","UNKNOWN",1
"2006","com.google.common.collect.ImmutableListMultimap","method","public","copyOf(Lcom/google/common/collect/Multimap;)","false",0,"true","UNKNOWN",1
"2007","com.google.common.collect.ImmutableListMultimap","method","public","copyOf(Ljava/lang/Iterable;)","false",0,"true","UNKNOWN",1
"2008","com.google.common.collect.ImmutableListMultimap","method","public","get(Ljava/lang/Object;)","false",-1,"false","UNKNOWN",2
"2009","com.google.common.collect.ImmutableListMultimap","method","public","get(Ljava/lang/Object;)","false",-1,"true","UNKNOWN",1
"2010","com.google.common.collect.ImmutableListMultimap","method","public","get(Ljava/lang/Object;)","false",0,"false","UNKNOWN",3
"2011","com.google.common.collect.ImmutableListMultimap","method","public","get(Ljava/lang/Object;)","false",0,"true","NON_NULL",1
"2012","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","UNKNOWN",1
"2013","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","NON_NULL",1
"2014","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","UNKNOWN",1
"2015","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","UNKNOWN",1
"2016","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","UNKNOWN",2
"2017","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","UNKNOWN",1
"2018","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","UNKNOWN",1
"2019","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",2,"true","UNKNOWN",1
"2020","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",3,"true","UNKNOWN",1
"2021","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","UNKNOWN",1
"2022","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","UNKNOWN",1
"2023","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",2,"true","UNKNOWN",1
"2024","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",3,"true","UNKNOWN",1
"2025","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",4,"true","UNKNOWN",1
"2026","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",5,"true","UNKNOWN",1
"2027","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","UNKNOWN",1
"2028","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","UNKNOWN",1
"2029","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",2,"true","UNKNOWN",1
"2030","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",3,"true","UNKNOWN",1
"2031","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",4,"true","UNKNOWN",1
"2032","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",5,"true","UNKNOWN",1
"2033","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",6,"true","UNKNOWN",1
"2034","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",7,"true","UNKNOWN",1
"2035","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","UNKNOWN",1
"2036","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","UNKNOWN",1
"2037","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",2,"true","UNKNOWN",1
"2038","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",3,"true","UNKNOWN",1
"2039","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",4,"true","UNKNOWN",1
"2040","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",5,"true","UNKNOWN",1
"2041","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",6,"true","UNKNOWN",1
"2042","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",7,"true","UNKNOWN",1
"2043","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",8,"true","UNKNOWN",1
"2044","com.google.common.collect.ImmutableListMultimap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",9,"true","UNKNOWN",1
"2045","com.google.common.collect.ImmutableListMultimap$Builder","method","public","build()","false",-1,"true","UNKNOWN",1
"2046","com.google.common.collect.ImmutableListMultimap$Builder","method","public","put(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","NON_NULL",2
"2047","com.google.common.collect.ImmutableListMultimap$Builder","method","public","put(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","UNKNOWN",1
"2048","com.google.common.collect.ImmutableListMultimap$Builder","method","public","put(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","UNKNOWN",22
"2049","com.google.common.collect.ImmutableListMultimap$Builder","method","public","put(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","UNKNOWN",3
"2050","com.google.common.collect.ImmutableListMultimap$Builder","method","public","put(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","NON_NULL",1
"2051","com.google.common.collect.ImmutableListMultimap$Builder","method","public","put(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","UNKNOWN",21
"2052","com.google.common.collect.ImmutableListMultimap$Builder","method","public","put(Ljava/util/Map$Entry;)","false",0,"false","UNKNOWN",1
"2053","com.google.common.collect.ImmutableListMultimap$Builder","method","public","putAll(Lcom/google/common/collect/Multimap;)","false",0,"false","UNKNOWN",2
"2054","com.google.common.collect.ImmutableListMultimap$Builder","method","public","putAll(Ljava/lang/Iterable;)","false",-1,"true","UNKNOWN",1
"2055","com.google.common.collect.ImmutableListMultimap$Builder","method","public","putAll(Ljava/lang/Iterable;)","false",0,"true","UNKNOWN",1
"2056","com.google.common.collect.ImmutableListMultimap$Builder","method","public","putAll(Ljava/lang/Object;Ljava/lang/Iterable;)","false",0,"false","UNKNOWN",4
"2057","com.google.common.collect.ImmutableListMultimap$Builder","method","public","putAll(Ljava/lang/Object;Ljava/lang/Iterable;)","false",1,"false","UNKNOWN",4
"2058","com.google.common.collect.ImmutableMap","method","private","checkNoConflict(ZLjava/lang/String;Ljava/util/Map$Entry;Ljava/util/Map$Entry;)","false",0,"true","NON_NULL",3
"2059","com.google.common.collect.ImmutableMap","method","private","checkNoConflict(ZLjava/lang/String;Ljava/util/Map$Entry;Ljava/util/Map$Entry;)","false",1,"true","NON_NULL",3
"2060","com.google.common.collect.ImmutableMap","method","private","checkNoConflict(ZLjava/lang/String;Ljava/util/Map$Entry;Ljava/util/Map$Entry;)","false",2,"true","UNKNOWN",3
"2061","com.google.common.collect.ImmutableMap","method","private","checkNoConflict(ZLjava/lang/String;Ljava/util/Map$Entry;Ljava/util/Map$Entry;)","false",3,"true","NON_NULL",2
"2062","com.google.common.collect.ImmutableMap","method","private","checkNoConflict(ZLjava/lang/String;Ljava/util/Map$Entry;Ljava/util/Map$Entry;)","false",3,"true","UNKNOWN",1
"2063","com.google.common.collect.ImmutableMap","method","private","entryOf(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","UNKNOWN",29
"2064","com.google.common.collect.ImmutableMap","method","private","entryOf(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","UNKNOWN",29
"2065","com.google.common.collect.ImmutableMap","method","public","asMultimap()","false",-1,"false","UNKNOWN",1
"2066","com.google.common.collect.ImmutableMap","method","public","builder()","false",-1,"false","UNKNOWN",274
"2067","com.google.common.collect.ImmutableMap","method","public","builder()","false",-1,"true","UNKNOWN",21
"2068","com.google.common.collect.ImmutableMap","method","public","containsKey(Ljava/lang/Object;)","false",0,"false","UNKNOWN",29
"2069","com.google.common.collect.ImmutableMap","method","public","containsKey(Ljava/lang/Object;)","false",0,"true","UNKNOWN",8
"2070","com.google.common.collect.ImmutableMap","method","public","copyOf(Ljava/lang/Iterable;)","false",0,"false","UNKNOWN",1
"2071","com.google.common.collect.ImmutableMap","method","public","copyOf(Ljava/lang/Iterable;)","false",0,"true","UNKNOWN",1
"2072","com.google.common.collect.ImmutableMap","method","public","copyOf(Ljava/util/Map;)","false",0,"false","NON_NULL",24
"2073","com.google.common.collect.ImmutableMap","method","public","copyOf(Ljava/util/Map;)","false",0,"false","UNKNOWN",68
"2074","com.google.common.collect.ImmutableMap","method","public","copyOf(Ljava/util/Map;)","false",0,"true","NON_NULL",1
"2075","com.google.common.collect.ImmutableMap","method","public","copyOf(Ljava/util/Map;)","false",0,"true","UNKNOWN",15
"2076","com.google.common.collect.ImmutableMap","method","public","entrySet()","true",-1,"false","UNKNOWN",12
"2077","com.google.common.collect.ImmutableMap","method","public","entrySet()","true",-1,"true","UNKNOWN",13
"2078","com.google.common.collect.ImmutableMap","method","public","equals(Ljava/lang/Object;)","false",0,"false","UNKNOWN",3
"2079","com.google.common.collect.ImmutableMap","method","public","equals(Ljava/lang/Object;)","false",0,"true","UNKNOWN",3
"2080","com.google.common.collect.ImmutableMap","method","public","forEach(Ljava/util/function/BiConsumer;)","false",0,"false","UNKNOWN",2
"2081","com.google.common.collect.ImmutableMap","method","public","get(Ljava/lang/Object;)","false",-1,"false","NON_NULL",6
"2082","com.google.common.collect.ImmutableMap","method","public","get(Ljava/lang/Object;)","false",-1,"false","UNKNOWN",3
"2083","com.google.common.collect.ImmutableMap","method","public","get(Ljava/lang/Object;)","false",-1,"true","NON_NULL",17
"2084","com.google.common.collect.ImmutableMap","method","public","get(Ljava/lang/Object;)","false",-1,"true","UNKNOWN",2
"2085","com.google.common.collect.ImmutableMap","method","public","get(Ljava/lang/Object;)","false",0,"false","NON_NULL",11
"2086","com.google.common.collect.ImmutableMap","method","public","get(Ljava/lang/Object;)","false",0,"false","UNKNOWN",71
"2087","com.google.common.collect.ImmutableMap","method","public","get(Ljava/lang/Object;)","false",0,"true","NON_NULL",8
"2088","com.google.common.collect.ImmutableMap","method","public","get(Ljava/lang/Object;)","false",0,"true","UNKNOWN",24
"2089","com.google.common.collect.ImmutableMap","method","public","getOrDefault(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","UNKNOWN",3
"2090","com.google.common.collect.ImmutableMap","method","public","getOrDefault(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","UNKNOWN",3
"2091","com.google.common.collect.ImmutableMap","method","public","keySet()","true",-1,"false","UNKNOWN",6
"2092","com.google.common.collect.ImmutableMap","method","public","keySet()","true",-1,"true","UNKNOWN",7
"2093","com.google.common.collect.ImmutableMap","method","public","of()","false",-1,"false","UNKNOWN",1
"2094","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","NON_NULL",34
"2095","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","UNKNOWN",4
"2096","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","NON_NULL",1
"2097","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",0,"true","UNKNOWN",8
"2098","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","NON_NULL",3
"2099","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","UNKNOWN",35
"2100","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;)","false",1,"true","UNKNOWN",9
"2101","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",-1,"false","UNKNOWN",1
"2102","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","NON_NULL",7
"2103","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","UNKNOWN",7
"2104","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",2,"false","NON_NULL",7
"2105","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",3,"false","NON_NULL",1
"2106","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",3,"false","UNKNOWN",6
"2107","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","NON_NULL",9
"2108","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","NON_NULL",9
"2109","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",2,"false","NON_NULL",9
"2110","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",3,"false","UNKNOWN",9
"2111","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",4,"false","NON_NULL",9
"2112","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",5,"false","UNKNOWN",9
"2113","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",6,"false","NON_NULL",9
"2114","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",7,"false","UNKNOWN",9
"2115","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",0,"false","NON_NULL",12
"2116","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","NON_NULL",6
"2117","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",1,"false","UNKNOWN",6
"2118","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",2,"false","NON_NULL",12
"2119","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",3,"false","NON_NULL",12
"2120","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",4,"false","NON_NULL",12
"2121","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",5,"false","UNKNOWN",12
"2122","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",6,"false","NON_NULL",12
"2123","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",7,"false","UNKNOWN",12
"2124","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",8,"false","NON_NULL",12
"2125","com.google.common.collect.ImmutableMap","method","public","of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)","false",9,"false","UNKNOWN",12
"2126","com.google.common.collect.ImmutableMap","method","public","toImmutableMap(Ljava/util/function/Function;Ljava/util/function/Function;)","false",0,"false","UNKNOWN",1
"2127","com.google.common.collect.ImmutableMap","method","public","toImmutableMap(Ljava/util/function/Function;Ljava/util/function/Function;)","false",1,"false","UNKNOWN",1
"2128","com.google.common.collect.ImmutableMap","method","public","values()","true",-1,"false","UNKNOWN",3
"2129","com.google.common.collect.ImmutableMap","method","public","values()","true",-1,"true","UNKNOWN",3
"2130","com.google.common.collect.ImmutableMap$1","method","private","<init>(Lcom/google/common/collect/ImmutableMap;Lcom/google/common/collect/UnmodifiableIterator;)","false",0,"true","NON_NULL",1
"2131","com.google.common.collect.ImmutableMap$1","method","private","<init>(Lcom/google/common/collect/ImmutableMap;Lcom/google/common/collect/UnmodifiableIterator;)","false",1,"true","UNKNOWN",1
"2132","com.google.common.collect.ImmutableMap$Builder","method","private","<init>(I)","false",0,"true","NON_NULL",6
"2133","com.google.common.collect.ImmutableMap$Builder","method","private","combine(Lcom/google/common/collect/ImmutableMap$Builder;)","false",0,"true","UNKNOWN",2
