"","rootClass","class","name","getter","use","index","nullness.jaif","nullness.actual","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"93","com.google.common.collect.Maps","com.google.common.collect.Maps","newEnumMap(Ljava/lang/Class;)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"94","com.google.common.collect.Maps","com.google.common.collect.Maps","newHashMap()",FALSE,"return",-1,"NonNull","NonNull",0,0,52,52,0,0,"NonNull"
"95","com.google.common.collect.Maps","com.google.common.collect.Maps","newHashMapWithExpectedSize(I)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"96","com.google.common.collect.Maps","com.google.common.collect.Maps","newLinkedHashMap()",FALSE,"return",-1,"NonNull","NonNull",0,0,11,11,0,0,"NonNull"
"97","com.google.common.collect.Maps","com.google.common.collect.Maps","newTreeMap()",FALSE,"return",-1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"98","com.google.common.collect.Maps","com.google.common.collect.Maps","safeGet(Ljava/util/Map;Ljava/lang/Object;)",FALSE,"return",-1,"Unknown","Nullable",0,10,0,10,10,1,"Nullable"
"99","com.google.common.collect.Maps","com.google.common.collect.Maps","safeRemove(Ljava/util/Map;Ljava/lang/Object;)",FALSE,"return",-1,"Unknown","Nullable",0,1,0,1,1,1,"Nullable"
"100","com.google.common.collect.MinMaxPriorityQueue","com.google.common.collect.MinMaxPriorityQueue","removeAt(I)",FALSE,"return",-1,"Nullable","Nullable",0,1,0,1,1,1,"Nullable"
"101","com.google.common.collect.MultimapBuilder","com.google.common.collect.MultimapBuilder","enumKeys(Ljava/lang/Class;)",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"102","com.google.common.collect.Multisets","com.google.common.collect.Multisets","immutableEntry(Ljava/lang/Object;I)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"103","com.google.common.collect.Ordering","com.google.common.collect.Ordering","compound(Ljava/util/Comparator;)",FALSE,"return",-1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"104","com.google.common.collect.Ordering","com.google.common.collect.Ordering","onResultOf(Lcom/google/common/base/Function;)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"105","com.google.common.collect.Ordering","com.google.common.collect.Ordering","reverse()",FALSE,"return",-1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"106","com.google.common.collect.Queues","com.google.common.collect.Queues","newLinkedBlockingQueue()",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"107","com.google.common.collect.Range","com.google.common.collect.Range","create(Lcom/google/common/collect/Cut;Lcom/google/common/collect/Cut;)",FALSE,"return",-1,"Nullable","NonNull",0,0,3,3,0,0,"NonNull"
"108","com.google.common.collect.RangeMap","com.google.common.collect.TreeRangeMap","getEntry(Ljava/lang/Comparable;)",FALSE,"return",-1,"Nullable","Nullable",0,1,0,1,1,1,"Nullable"
"109","com.google.common.collect.RangeSet","com.google.common.collect.TreeRangeSet","rangeContaining(Ljava/lang/Comparable;)",FALSE,"return",-1,"Nullable","Nullable",0,1,0,1,1,1,"Nullable"
"110","com.google.common.collect.Serialization","com.google.common.collect.Serialization","getFieldSetter(Ljava/lang/Class;Ljava/lang/String;)",FALSE,"return",-1,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"111","com.google.common.collect.Sets","com.google.common.collect.Sets","intersection(Ljava/util/Set;Ljava/util/Set;)",FALSE,"return",-1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"112","com.google.common.collect.Sets","com.google.common.collect.Sets","newHashSet()",FALSE,"return",-1,"NonNull","NonNull",0,0,33,33,0,0,"NonNull"
"113","com.google.common.collect.Sets","com.google.common.collect.Sets","newHashSetWithExpectedSize(I)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"114","com.google.common.collect.Sets","com.google.common.collect.Sets","newLinkedHashSet()",FALSE,"return",-1,"NonNull","NonNull",0,0,9,9,0,0,"NonNull"
"115","com.google.common.collect.Sets","com.google.common.collect.Sets","newTreeSet()",FALSE,"return",-1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"116","com.google.common.collect.Sets","com.google.common.collect.Sets","union(Ljava/util/Set;Ljava/util/Set;)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"117","com.google.common.collect.TopKSelector","com.google.common.collect.TopKSelector","least(ILjava/util/Comparator;)",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"118","com.google.common.collect.TreeBasedTable","com.google.common.collect.TreeBasedTable","create()",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"119","com.google.common.collect.TreeMultimap","com.google.common.collect.TreeMultimap","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"120","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"121","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","create(Ljava/util/Comparator;)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
