"","rootClass","class","name","getter","use","index","nullness.jaif","nullness.actual","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"779","com.google.common.collect.Sets","com.google.common.collect.Sets","immutableEnumSet(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"780","com.google.common.collect.Sets","com.google.common.collect.Sets","intersection(Ljava/util/Set;Ljava/util/Set;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"781","com.google.common.collect.Sets","com.google.common.collect.Sets","intersection(Ljava/util/Set;Ljava/util/Set;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"782","com.google.common.collect.Sets","com.google.common.collect.Sets","intersection(Ljava/util/Set;Ljava/util/Set;)",FALSE,"return",-1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"783","com.google.common.collect.Sets","com.google.common.collect.Sets","newHashSet()",FALSE,"return",-1,"NonNull","NonNull",0,0,33,33,0,0,"NonNull"
"784","com.google.common.collect.Sets","com.google.common.collect.Sets","newHashSet(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,14,14,0,0,"NonNull"
"785","com.google.common.collect.Sets","com.google.common.collect.Sets","newHashSet([Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,35,5,40,0,0,"NonNull"
"786","com.google.common.collect.Sets","com.google.common.collect.Sets","newHashSetWithExpectedSize(I)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"787","com.google.common.collect.Sets","com.google.common.collect.Sets","newLinkedHashSet()",FALSE,"return",-1,"NonNull","NonNull",0,0,9,9,0,0,"NonNull"
"788","com.google.common.collect.Sets","com.google.common.collect.Sets","newTreeSet()",FALSE,"return",-1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"789","com.google.common.collect.Sets","com.google.common.collect.Sets","removeAllImpl(Ljava/util/Set;Ljava/util/Collection;)",FALSE,"parameter",0,"NonNull","NonNull",0,2,1,3,0,0,"NonNull"
"790","com.google.common.collect.Sets","com.google.common.collect.Sets","removeAllImpl(Ljava/util/Set;Ljava/util/Collection;)",FALSE,"parameter",1,"NonNull","NonNull",0,2,1,3,0,0,"NonNull"
"791","com.google.common.collect.Sets","com.google.common.collect.Sets","removeAllImpl(Ljava/util/Set;Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"792","com.google.common.collect.Sets","com.google.common.collect.Sets","removeAllImpl(Ljava/util/Set;Ljava/util/Iterator;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"793","com.google.common.collect.Sets","com.google.common.collect.Sets","union(Ljava/util/Set;Ljava/util/Set;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,11,12,0,0,"NonNull"
"794","com.google.common.collect.Sets","com.google.common.collect.Sets","union(Ljava/util/Set;Ljava/util/Set;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,12,12,0,0,"NonNull"
"795","com.google.common.collect.Sets","com.google.common.collect.Sets","union(Ljava/util/Set;Ljava/util/Set;)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"796","com.google.common.collect.Sets$CartesianSet","com.google.common.collect.Sets$CartesianSet","create(Ljava/util/List;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"797","com.google.common.collect.Sets$SubSet","com.google.common.collect.Sets$SubSet","access$100(Lcom/google/common/collect/Sets$SubSet;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"798","com.google.common.collect.Sets$SubSet","com.google.common.collect.Sets$SubSet","access$200(Lcom/google/common/collect/Sets$SubSet;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"799","com.google.common.collect.Sets$UnmodifiableNavigableSet","com.google.common.collect.Sets$UnmodifiableNavigableSet","<init>(Ljava/util/NavigableSet;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"800","com.google.common.collect.SingletonImmutableList","com.google.common.collect.SingletonImmutableList","<init>(Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"801","com.google.common.collect.SingletonImmutableSet","com.google.common.collect.SingletonImmutableSet","<init>(Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"802","com.google.common.collect.SingletonImmutableTable","com.google.common.collect.SingletonImmutableTable","<init>(Lcom/google/common/collect/Table$Cell;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"803","com.google.common.collect.SingletonImmutableTable","com.google.common.collect.SingletonImmutableTable","<init>(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",1,0,2,3,1,0.333333333333333,"Nullable"
"804","com.google.common.collect.SingletonImmutableTable","com.google.common.collect.SingletonImmutableTable","<init>(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",1,"Unknown","NonNull",1,0,2,3,1,0.333333333333333,"Nullable"
"805","com.google.common.collect.SingletonImmutableTable","com.google.common.collect.SingletonImmutableTable","<init>(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",2,"Unknown","NonNull",1,0,2,3,1,0.333333333333333,"Nullable"
"806","com.google.common.collect.SortedIterables","com.google.common.collect.SortedIterables","comparator(Ljava/util/SortedSet;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"807","com.google.common.collect.SortedIterables","com.google.common.collect.SortedIterables","hasSameComparator(Ljava/util/Comparator;Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,2,3,0,0,"NonNull"
"808","com.google.common.collect.SortedIterables","com.google.common.collect.SortedIterables","hasSameComparator(Ljava/util/Comparator;Ljava/lang/Iterable;)",FALSE,"parameter",1,"NonNull","NonNull",0,1,2,3,0,0,"NonNull"
"809","com.google.common.collect.SortedMultiset","com.google.common.collect.AbstractSortedMultiset","subMultiset(Ljava/lang/Object;Lcom/google/common/collect/BoundType;Ljava/lang/Object;Lcom/google/common/collect/BoundType;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"810","com.google.common.collect.SortedMultiset","com.google.common.collect.AbstractSortedMultiset","subMultiset(Ljava/lang/Object;Lcom/google/common/collect/BoundType;Ljava/lang/Object;Lcom/google/common/collect/BoundType;)",FALSE,"parameter",3,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"811","com.google.common.collect.StandardRowSortedTable","com.google.common.collect.StandardRowSortedTable","access$100(Lcom/google/common/collect/StandardRowSortedTable;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,6,6,0,0,"NonNull"
"812","com.google.common.collect.StandardTable","com.google.common.collect.StandardTable","access$300(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"813","com.google.common.collect.StandardTable","com.google.common.collect.StandardTable","access$400(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"814","com.google.common.collect.StandardTable","com.google.common.collect.StandardTable","access$900(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,6,6,0,0,"NonNull"
"815","com.google.common.collect.StandardTable$Column","com.google.common.collect.StandardTable$Column","<init>(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;)",FALSE,"parameter",1,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"816","com.google.common.collect.StandardTable$Column","com.google.common.collect.StandardTable$Column","removeFromColumnIf(Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,6,6,0,0,"NonNull"
"817","com.google.common.collect.StandardTable$ColumnMap$ColumnMapEntrySet","com.google.common.collect.StandardTable$ColumnMap$ColumnMapEntrySet","<init>(Lcom/google/common/collect/StandardTable$ColumnMap;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"818","com.google.common.collect.StandardTable$Row","com.google.common.collect.StandardTable$Row","<init>(Lcom/google/common/collect/StandardTable;Ljava/lang/Object;)",FALSE,"parameter",1,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"819","com.google.common.collect.StandardTable$RowMap$EntrySet","com.google.common.collect.StandardTable$RowMap$EntrySet","<init>(Lcom/google/common/collect/StandardTable$RowMap;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"820","com.google.common.collect.Streams","com.google.common.collect.Streams","mapWithIndex(Ljava/util/stream/Stream;Lcom/google/common/collect/Streams$FunctionWithIndex;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"821","com.google.common.collect.Streams","com.google.common.collect.Streams","mapWithIndex(Ljava/util/stream/Stream;Lcom/google/common/collect/Streams$FunctionWithIndex;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"822","com.google.common.collect.Streams","com.google.common.collect.Streams","stream(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,5,8,13,0,0,"NonNull"
"823","com.google.common.collect.Synchronized$SynchronizedObject","com.google.common.collect.Synchronized$SynchronizedObject","<init>(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"824","com.google.common.collect.Table","com.google.common.collect.AbstractTable","putAll(Lcom/google/common/collect/Table;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"825","com.google.common.collect.Table","com.google.common.collect.ImmutableTable","row(Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"826","com.google.common.collect.Table","com.google.common.collect.StandardTable","contains(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,4,4,0,0,"NonNull"
"827","com.google.common.collect.Table","com.google.common.collect.StandardTable","contains(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",1,"Nullable","Nullable",0,0,4,4,0,0,"NonNull"
"828","com.google.common.collect.Table","com.google.common.collect.StandardTable","containsColumn(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,8,8,0,0,"NonNull"
"829","com.google.common.collect.Table","com.google.common.collect.StandardTable","containsRow(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,4,4,0,0,"NonNull"
"830","com.google.common.collect.Table","com.google.common.collect.StandardTable","containsValue(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,2,2,0,0,"NonNull"
"831","com.google.common.collect.Table","com.google.common.collect.StandardTable","get(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,3,3,0,0,"NonNull"
"832","com.google.common.collect.Table","com.google.common.collect.StandardTable","get(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",1,"Nullable","Nullable",0,0,3,3,0,0,"NonNull"
"833","com.google.common.collect.Table","com.google.common.collect.StandardTable","put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,4,4,0,0,"NonNull"
"834","com.google.common.collect.Table","com.google.common.collect.StandardTable","put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",1,"Unknown","NonNull",0,1,3,4,0,0,"NonNull"
"835","com.google.common.collect.Table","com.google.common.collect.StandardTable","put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",2,"Unknown","NonNull",0,1,3,4,0,0,"NonNull"
"836","com.google.common.collect.Table","com.google.common.collect.StandardTable","remove(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,4,4,0,0,"NonNull"
"837","com.google.common.collect.Table","com.google.common.collect.StandardTable","remove(Ljava/lang/Object;Ljava/lang/Object;)",FALSE,"parameter",1,"Nullable","Nullable",0,0,4,4,0,0,"NonNull"
"838","com.google.common.collect.Tables","com.google.common.collect.Tables","equalsImpl(Lcom/google/common/collect/Table;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"839","com.google.common.collect.Tables$TransformedTable","com.google.common.collect.Tables$TransformedTable","<init>(Lcom/google/common/collect/Table;Lcom/google/common/base/Function;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"840","com.google.common.collect.Tables$TransformedTable","com.google.common.collect.Tables$TransformedTable","<init>(Lcom/google/common/collect/Table;Lcom/google/common/base/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"841","com.google.common.collect.Tables$TransposeTable","com.google.common.collect.Tables$TransposeTable","<init>(Lcom/google/common/collect/Table;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"842","com.google.common.collect.Tables$UnmodifiableTable","com.google.common.collect.Tables$UnmodifiableTable","<init>(Lcom/google/common/collect/Table;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"843","com.google.common.collect.TopKSelector","com.google.common.collect.TopKSelector","least(ILjava/util/Comparator;)",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"844","com.google.common.collect.TopKSelector","com.google.common.collect.TopKSelector","offerAll(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"845","com.google.common.collect.TransformedIterator","com.google.common.collect.TransformedIterator","<init>(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,11,11,0,0,"NonNull"
"846","com.google.common.collect.TreeBasedTable","com.google.common.collect.TreeBasedTable","create()",FALSE,"return",-1,"Nullable","NonNull",0,0,1,1,0,0,"NonNull"
"847","com.google.common.collect.TreeBasedTable","com.google.common.collect.TreeBasedTable","create(Ljava/util/Comparator;Ljava/util/Comparator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"848","com.google.common.collect.TreeBasedTable","com.google.common.collect.TreeBasedTable","create(Ljava/util/Comparator;Ljava/util/Comparator;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"849","com.google.common.collect.TreeMultimap","com.google.common.collect.TreeMultimap","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"850","com.google.common.collect.TreeMultimap","com.google.common.collect.TreeMultimap","create(Ljava/util/Comparator;Ljava/util/Comparator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"851","com.google.common.collect.TreeMultimap","com.google.common.collect.TreeMultimap","create(Ljava/util/Comparator;Ljava/util/Comparator;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"852","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","access$1200(Lcom/google/common/collect/TreeMultiset;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"853","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","access$1300(Lcom/google/common/collect/TreeMultiset;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"854","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","access$1400(Lcom/google/common/collect/TreeMultiset;Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"855","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","access$1500(Lcom/google/common/collect/TreeMultiset;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"856","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","access$1600(Lcom/google/common/collect/TreeMultiset;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"857","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","create()",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"858","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","create(Ljava/util/Comparator;)",FALSE,"parameter",0,"Nullable","Nullable",0,2,1,3,0,0,"NonNull"
"859","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","create(Ljava/util/Comparator;)",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"860","com.google.common.collect.TreeMultiset","com.google.common.collect.TreeMultiset","distinctElements(Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,2,2,0,0,"NonNull"
"861","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$1000(Lcom/google/common/collect/TreeMultiset$AvlNode;Ljava/util/Comparator;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"862","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$200(Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"863","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$300(Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"864","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$400(Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,2,0,2,0,0,"NonNull"
"865","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$500(Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,2,0,2,0,0,"NonNull"
"866","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$600(Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,5,0,5,0,0,"NonNull"
"867","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$700(Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,5,0,5,0,0,"NonNull"
"868","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$900(Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,3,4,0,0,"NonNull"
"869","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","access$902(Lcom/google/common/collect/TreeMultiset$AvlNode;Lcom/google/common/collect/TreeMultiset$AvlNode;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"870","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","add(Ljava/util/Comparator;Ljava/lang/Object;I[I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"871","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","add(Ljava/util/Comparator;Ljava/lang/Object;I[I)",FALSE,"parameter",3,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"872","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","count(Ljava/util/Comparator;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"873","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","remove(Ljava/util/Comparator;Ljava/lang/Object;I[I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"874","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","remove(Ljava/util/Comparator;Ljava/lang/Object;I[I)",FALSE,"parameter",3,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"875","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","setCount(Ljava/util/Comparator;Ljava/lang/Object;II[I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"876","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","setCount(Ljava/util/Comparator;Ljava/lang/Object;II[I)",FALSE,"parameter",4,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"877","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","setCount(Ljava/util/Comparator;Ljava/lang/Object;I[I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"878","com.google.common.collect.TreeMultiset$AvlNode","com.google.common.collect.TreeMultiset$AvlNode","setCount(Ljava/util/Comparator;Ljava/lang/Object;I[I)",FALSE,"parameter",3,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"879","com.google.common.collect.TreeRangeMap","com.google.common.collect.TreeRangeMap","access$000(Lcom/google/common/collect/TreeRangeMap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,11,11,0,0,"NonNull"
"880","com.google.common.collect.TreeRangeMap","com.google.common.collect.TreeRangeMap","access$100(Lcom/google/common/collect/TreeRangeMap;Lcom/google/common/collect/Range;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"881","com.google.common.collect.TreeRangeMap","com.google.common.collect.TreeRangeMap","access$200(Lcom/google/common/collect/TreeRangeMap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"882","com.google.common.collect.TreeRangeMap$SubRangeMap","com.google.common.collect.TreeRangeMap$SubRangeMap","access$300(Lcom/google/common/collect/TreeRangeMap$SubRangeMap;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,14,14,0,0,"NonNull"
"883","com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap","com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap","access$400(Lcom/google/common/collect/TreeRangeMap$SubRangeMap$SubRangeMapAsMap;Lcom/google/common/base/Predicate;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,4,4,0,0,"NonNull"
"884","com.google.common.collect.TreeRangeSet","com.google.common.collect.TreeRangeSet","access$600(Lcom/google/common/collect/TreeRangeSet;Lcom/google/common/collect/Range;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"885","com.google.common.collect.TreeRangeSet","com.google.common.collect.TreeRangeSet","create(Lcom/google/common/collect/RangeSet;)",FALSE,"return",-1,"Nullable","NonNull",0,0,2,2,0,0,"NonNull"
"886","com.google.common.collect.TreeRangeSet$Complement","com.google.common.collect.TreeRangeSet$Complement","<init>(Lcom/google/common/collect/TreeRangeSet;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"887","com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound","com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound","access$100(Lcom/google/common/collect/TreeRangeSet$ComplementRangesByLowerBound;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,3,3,0,0,"NonNull"
"888","com.google.common.collect.TreeRangeSet$RangesByUpperBound","com.google.common.collect.TreeRangeSet$RangesByUpperBound","access$000(Lcom/google/common/collect/TreeRangeSet$RangesByUpperBound;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"889","com.google.common.collect.TreeRangeSet$SubRangeSet","com.google.common.collect.TreeRangeSet$SubRangeSet","<init>(Lcom/google/common/collect/TreeRangeSet;Lcom/google/common/collect/Range;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"890","com.google.common.collect.TreeRangeSet$SubRangeSetRangesByLowerBound","com.google.common.collect.TreeRangeSet$SubRangeSetRangesByLowerBound","access$300(Lcom/google/common/collect/TreeRangeSet$SubRangeSetRangesByLowerBound;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,3,3,0,0,"NonNull"
"891","com.google.common.collect.TreeRangeSet$SubRangeSetRangesByLowerBound","com.google.common.collect.TreeRangeSet$SubRangeSetRangesByLowerBound","access$400(Lcom/google/common/collect/TreeRangeSet$SubRangeSetRangesByLowerBound;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"892","com.google.common.collect.TreeTraverser","com.google.common.collect.TreeTraverser","preOrderTraversal(Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,5,5,0,0,"NonNull"
"893","com.google.common.collect.TreeTraverser","com.google.common.collect.TreeTraverser","preOrderTraversal(Ljava/lang/Object;)",FALSE,"return",-1,"Nullable","NonNull",0,0,5,5,0,0,"NonNull"
"894","com.google.common.collect.TreeTraverser$PostOrderNode","com.google.common.collect.TreeTraverser$PostOrderNode","<init>(Ljava/lang/Object;Ljava/util/Iterator;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"895","com.google.common.collect.TreeTraverser$PostOrderNode","com.google.common.collect.TreeTraverser$PostOrderNode","<init>(Ljava/lang/Object;Ljava/util/Iterator;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"896","com.google.common.collect.TreeTraverser$PreOrderIterator","com.google.common.collect.TreeTraverser$PreOrderIterator","<init>(Lcom/google/common/collect/TreeTraverser;Ljava/lang/Object;)",FALSE,"parameter",1,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"897","com.google.common.escape.CharEscaper","com.google.common.escape.CharEscaper","escapeSlow(Ljava/lang/String;I)",FALSE,"parameter",0,"NonNull","NonNull",0,2,0,2,0,0,"NonNull"
"898","com.google.common.escape.CharEscaperBuilder$CharArrayDecorator","com.google.common.escape.CharEscaperBuilder$CharArrayDecorator","<init>([[C)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"899","com.google.common.escape.Escapers","com.google.common.escape.Escapers","builder()",FALSE,"return",-1,"Nullable","NonNull",0,0,2,2,0,0,"NonNull"
"900","com.google.common.escape.Escapers","com.google.common.escape.Escapers","computeReplacement(Lcom/google/common/escape/CharEscaper;C)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"901","com.google.common.escape.Escapers","com.google.common.escape.Escapers","computeReplacement(Lcom/google/common/escape/UnicodeEscaper;I)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"902","com.google.common.escape.Escapers$Builder","com.google.common.escape.Escapers$Builder","access$100(Lcom/google/common/escape/Escapers$Builder;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
