class,attribute,visibility,name,getter,index,internal,nullness,n
org.apache.commons.io.filefilter.MagicNumberFileFilter,method,public,<init>([B)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,cleanDirectory(Ljava/io/File;)V,false,0,false,NON_NULL,5
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,3,true,UNKNOWN,3
org.apache.commons.io.IOUtils,method,public,toByteArray(Ljava/io/InputStream;J)[B,false,0,true,UNKNOWN,1
org.apache.commons.io.FilenameUtils,method,public,wildcardMatch(Ljava/lang/String;Ljava/lang/String;Lorg/apache/commons/io/IOCase;)Z,false,0,true,UNKNOWN,2
org.apache.commons.io.input.BOMInputStream,method,public,<init>(Ljava/io/InputStream;Z[Lorg/apache/commons/io/ByteOrderMark;)V,false,0,true,NON_NULL,6
org.apache.commons.io.filefilter.IOFileFilter,method,public,accept(Ljava/io/File;)Z,false,0,true,UNKNOWN,3
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;[Ljava/lang/String;Z)Ljava/util/Collection;,false,2,false,NON_NULL,17
org.apache.commons.io.serialization.RegexpClassNameMatcher,method,public,<init>(Ljava/util/regex/Pattern;)V,false,0,true,UNKNOWN,2
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[B)V,false,1,false,UNKNOWN,36
org.apache.commons.io.input.ObservableInputStream$Observer,method,private,data([BII)V,false,2,true,NON_NULL,1
org.apache.commons.io.IOUtils,method,public,copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;)J,false,0,false,UNKNOWN,7
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;II)V,false,1,false,NON_NULL,1
org.apache.commons.io.DirectoryWalker,method,protected,walk(Ljava/io/File;Ljava/util/Collection;)V,false,0,false,UNKNOWN,4
org.apache.commons.io.FileCleaningTracker,method,public,track(Ljava/lang/String;Ljava/lang/Object;)V,false,1,true,UNKNOWN,1
org.apache.commons.io.DirectoryWalker,method,protected,walk(Ljava/io/File;Ljava/util/Collection;)V,false,1,false,NON_NULL,2
org.apache.commons.io.FilenameUtils,method,public,getExtension(Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,147
org.apache.commons.io.input.BOMInputStream,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,UNKNOWN,15
org.apache.commons.io.IOUtils,method,public,toByteArray(Ljava/io/InputStream;J)[B,false,1,true,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;[Ljava/lang/String;Z)Ljava/util/Collection;,false,0,false,NON_NULL,12
org.apache.commons.io.output.DeferredFileOutputStream,method,public,<init>(ILjava/io/File;)V,false,1,false,UNKNOWN,12
org.apache.commons.io.filefilter.MagicNumberFileFilter,method,public,<init>(Ljava/lang/String;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[B)V,false,1,false,NON_NULL,2
org.apache.commons.io.FileUtils,method,public,forceDelete(Ljava/io/File;)V,false,0,false,NON_NULL,30
org.apache.commons.io.IOUtils,method,public,toString(Ljava/net/URL;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,0,false,NON_NULL,7
org.apache.commons.io.FilenameUtils,method,public,removeExtension(Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,12
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,false,1,false,NON_NULL,36
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/io/File;Z)V,false,1,true,NON_NULL,1
org.apache.commons.io.Charsets,method,public,toCharset(Ljava/lang/String;)Ljava/nio/charset/Charset;,false,0,false,UNKNOWN,18
org.apache.commons.io.DirectoryWalker,method,protected,walk(Ljava/io/File;Ljava/util/Collection;)V,false,1,false,UNKNOWN,2
org.apache.commons.io.IOUtils,method,public,readLines(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/util/List;,false,1,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,copy(Ljava/io/InputStream;Ljava/io/OutputStream;)I,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,openOutputStream(Ljava/io/File;)Ljava/io/FileOutputStream;,false,0,false,UNKNOWN,20
org.apache.commons.io.filefilter.NameFileFilter,method,public,accept(Ljava/io/File;)Z,false,0,false,NON_NULL,3
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[B)V,false,0,false,NON_NULL,3
org.apache.commons.io.FileCleaningTracker,method,public,track(Ljava/io/File;Ljava/lang/Object;)V,false,1,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,copyFile(Ljava/io/File;Ljava/io/OutputStream;)J,false,1,false,NON_NULL,6
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;)V,false,1,false,NON_NULL,3
org.apache.commons.io.FileCleaningTracker,method,public,track(Ljava/lang/String;Ljava/lang/Object;Lorg/apache/commons/io/FileDeleteStrategy;)V,false,2,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;Ljava/lang/String;)V,false,1,false,UNKNOWN,39
org.apache.commons.io.IOUtils,method,public,writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/Writer;)V,false,2,false,NON_NULL,10
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;Ljava/nio/charset/Charset;)V,false,0,false,UNKNOWN,21
org.apache.commons.io.serialization.FullClassNameMatcher,method,public,<init>([Ljava/lang/String;)V,false,0,true,NON_NULL,2
org.apache.commons.io.IOUtils,method,public,toString(Ljava/net/URL;Ljava/lang/String;)Ljava/lang/String;,false,0,false,NON_NULL,1
org.apache.commons.io.FilenameUtils,method,public,directoryContains(Ljava/lang/String;Ljava/lang/String;)Z,false,1,true,UNKNOWN,1
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(JZ)V,false,1,true,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,forceMkdirParent(Ljava/io/File;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FileCleaningTracker,method,public,track(Ljava/lang/String;Ljava/lang/Object;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FilenameUtils,method,public,normalize(Ljava/lang/String;Z)Ljava/lang/String;,false,0,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;)V,false,1,false,UNKNOWN,9
org.apache.commons.io.FileUtils,method,public,forceMkdir(Ljava/io/File;)V,false,0,true,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,deleteQuietly(Ljava/io/File;)Z,false,0,true,UNKNOWN,3
org.apache.commons.io.filefilter.NotFileFilter,method,public,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.input.ProxyInputStream,method,public,read([BII)I,false,0,true,UNKNOWN,3
org.apache.commons.io.filefilter.OrFileFilter,method,public,addFileFilter(Lorg/apache/commons/io/filefilter/IOFileFilter;)V,false,0,false,NON_NULL,6
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,2,true,NON_NULL,3
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/Closeable;)V,false,0,false,UNKNOWN,71
org.apache.commons.io.TaggedIOException,method,public,<init>(Ljava/io/IOException;Ljava/io/Serializable;)V,false,1,true,UNKNOWN,2
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;Ljava/lang/String;)Ljava/lang/String;,false,1,false,NON_NULL,32
org.apache.commons.io.FileUtils,method,public,copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)V,false,1,false,NON_NULL,4
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[B)V,false,0,false,UNKNOWN,35
org.apache.commons.io.output.ProxyOutputStream,method,public,<init>(Ljava/io/OutputStream;)V,false,0,true,UNKNOWN,4
org.apache.commons.io.IOCase,method,public,checkStartsWith(Ljava/lang/String;Ljava/lang/String;)Z,false,1,true,UNKNOWN,2
org.apache.commons.io.ByteOrderMark,method,public,equals(Ljava/lang/Object;)Z,false,0,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,false,1,false,UNKNOWN,77
org.apache.commons.io.input.BoundedInputStream,method,public,<init>(Ljava/io/InputStream;J)V,false,0,false,NON_NULL,5
org.apache.commons.io.filefilter.OrFileFilter,method,public,<init>(Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)V,false,1,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,forceMkdir(Ljava/io/File;)V,false,0,false,NON_NULL,45
org.apache.commons.io.IOUtils,method,public,lineIterator(Ljava/io/InputStream;Ljava/lang/String;)Lorg/apache/commons/io/LineIterator;,false,0,false,NON_NULL,2
org.apache.commons.io.FilenameUtils,method,public,normalize(Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,24
org.apache.commons.io.IOCase,method,public,checkIndexOf(Ljava/lang/String;ILjava/lang/String;)I,false,1,true,NON_NULL,2
org.apache.commons.io.output.ByteArrayOutputStream,method,public,writeTo(Ljava/io/OutputStream;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.filefilter.SizeFileFilter,method,public,<init>(JZ)V,false,0,true,NON_NULL,3
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/lang/String;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.monitor.FileEntry,method,public,<init>(Ljava/io/File;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.FilenameUtils,method,public,concat(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,12
org.apache.commons.io.IOUtils,method,public,writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;)V,false,1,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,openInputStream(Ljava/io/File;)Ljava/io/FileInputStream;,false,0,false,UNKNOWN,5
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/net/ServerSocket;)V,false,0,false,UNKNOWN,2
org.apache.commons.io.TaggedIOException,method,public,isTaggedWith(Ljava/lang/Throwable;Ljava/lang/Object;)Z,false,0,true,UNKNOWN,2
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/nio/channels/Selector;)V,false,0,false,NULL,1
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,1,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,copy(Ljava/io/InputStream;Ljava/io/OutputStream;)I,false,1,false,NON_NULL,200
org.apache.commons.io.LineIterator,method,public,<init>(Ljava/io/Reader;)V,false,0,true,UNKNOWN,1
org.apache.commons.io.input.XmlStreamReaderException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,4,true,UNKNOWN,5
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;Ljava/lang/String;)V,false,0,false,UNKNOWN,39
org.apache.commons.io.IOUtils,method,public,writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/Writer;)V,false,1,false,NON_NULL,10
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)V,false,2,false,UNKNOWN,3
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)V,false,0,false,UNKNOWN,32
org.apache.commons.io.output.TeeOutputStream,method,public,<init>(Ljava/io/OutputStream;Ljava/io/OutputStream;)V,false,0,false,UNKNOWN,12
org.apache.commons.io.IOUtils,method,public,toByteArray(Ljava/io/InputStream;)[B,false,0,false,UNKNOWN,69
org.apache.commons.io.output.TeeOutputStream,method,public,<init>(Ljava/io/OutputStream;Ljava/io/OutputStream;)V,false,0,false,NON_NULL,10
org.apache.commons.io.output.ByteArrayOutputStream,method,public,toBufferedInputStream(Ljava/io/InputStream;)Ljava/io/InputStream;,false,0,true,UNKNOWN,1
org.apache.commons.io.output.StringBuilderWriter,method,public,<init>(I)V,false,0,true,NON_NULL,1
org.apache.commons.io.IOCase,method,public,checkIndexOf(Ljava/lang/String;ILjava/lang/String;)I,false,2,true,UNKNOWN,2
org.apache.commons.io.filefilter.NameFileFilter,method,public,<init>(Ljava/lang/String;)V,false,0,false,NON_NULL,12
org.apache.commons.io.IOUtils,method,public,copy(Ljava/io/InputStream;Ljava/io/OutputStream;)I,false,0,true,NON_NULL,2
org.apache.commons.io.IOUtils,method,public,write(Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)V,false,1,true,UNKNOWN,1
org.apache.commons.io.input.ReversedLinesFileReader$FilePart,method,private,<init>(Lorg/apache/commons/io/input/ReversedLinesFileReader;JI[BLorg/apache/commons/io/input/ReversedLinesFileReader$1;)V,false,0,true,NON_NULL,1
org.apache.commons.io.serialization.ClassNameMatcher,method,public,matches(Ljava/lang/String;)Z,false,0,true,UNKNOWN,2
org.apache.commons.io.IOUtils,method,public,closeQuietly(Ljava/io/Reader;)V,false,0,false,NON_NULL,26
org.apache.commons.io.output.TeeOutputStream,method,public,<init>(Ljava/io/OutputStream;Ljava/io/OutputStream;)V,false,1,false,NON_NULL,1
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;[Ljava/lang/String;Z)Ljava/util/Collection;,false,-1,false,UNKNOWN,6
org.apache.commons.io.FileUtils,method,public,openOutputStream(Ljava/io/File;)Ljava/io/FileOutputStream;,false,-1,false,NON_NULL,10
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,false,-1,false,UNKNOWN,3
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,-1,false,UNKNOWN,18
org.apache.commons.io.monitor.FileEntry,method,public,getFile()Ljava/io/File;,true,-1,true,UNKNOWN,1
org.apache.commons.io.FileUtils,method,public,readLines(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/util/List;,false,-1,false,UNKNOWN,8
org.apache.commons.io.Charsets,method,public,toCharset(Ljava/nio/charset/Charset;)Ljava/nio/charset/Charset;,false,-1,true,UNKNOWN,1
org.apache.commons.io.input.ReversedLinesFileReader,method,private,access$400(Lorg/apache/commons/io/input/ReversedLinesFileReader;)Ljava/io/RandomAccessFile;,false,-1,true,UNKNOWN,2
org.apache.commons.io.FilenameUtils,method,public,getFullPath(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,UNKNOWN,6
org.apache.commons.io.input.ReversedLinesFileReader,method,private,access$800(Lorg/apache/commons/io/input/ReversedLinesFileReader;)[[B,false,-1,true,UNKNOWN,1
org.apache.commons.io.ByteOrderMark,method,public,getBytes()[B,true,-1,false,UNKNOWN,3
org.apache.commons.io.IOUtils,method,public,readLines(Ljava/io/InputStream;)Ljava/util/List;,false,-1,false,UNKNOWN,12
org.apache.commons.io.FileUtils,method,public,readLines(Ljava/io/File;)Ljava/util/List;,false,-1,false,UNKNOWN,15
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,false,-1,false,UNKNOWN,2
org.apache.commons.io.input.BOMInputStream,method,public,getBOM()Lorg/apache/commons/io/ByteOrderMark;,false,-1,false,NON_NULL,3
org.apache.commons.io.FileUtils,method,public,getUserDirectory()Ljava/io/File;,false,-1,false,UNKNOWN,5
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;Ljava/lang/String;)Ljava/lang/String;,false,-1,false,UNKNOWN,4
org.apache.commons.io.output.ByteArrayOutputStream,method,public,toByteArray()[B,false,-1,false,UNKNOWN,36
org.apache.commons.io.output.DeferredFileOutputStream,method,public,getData()[B,false,-1,false,UNKNOWN,6
org.apache.commons.io.IOUtils,method,public,lineIterator(Ljava/io/InputStream;Ljava/lang/String;)Lorg/apache/commons/io/LineIterator;,false,-1,false,UNKNOWN,4
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;)Ljava/lang/String;,false,-1,false,UNKNOWN,4
org.apache.commons.io.monitor.FileEntry,method,public,newChildInstance(Ljava/io/File;)Lorg/apache/commons/io/monitor/FileEntry;,false,-1,true,UNKNOWN,1
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,-1,false,UNKNOWN,4
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,false,-1,false,NON_NULL,6
org.apache.commons.io.IOUtils,method,public,toByteArray(Ljava/io/InputStream;)[B,false,-1,false,NON_NULL,2
org.apache.commons.io.IOUtils,method,public,toString(Ljava/io/Reader;)Ljava/lang/String;,false,-1,false,UNKNOWN,5
org.apache.commons.io.IOUtils,method,public,toString(Ljava/net/URL;Ljava/nio/charset/Charset;)Ljava/lang/String;,false,-1,false,UNKNOWN,7
org.apache.commons.io.IOUtils,method,public,readLines(Ljava/io/InputStream;Ljava/lang/String;)Ljava/util/List;,false,-1,false,UNKNOWN,9
org.apache.commons.io.FilenameUtils,method,public,getExtension(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,NON_NULL,10
org.apache.commons.io.FileUtils,method,public,getTempDirectory()Ljava/io/File;,false,-1,false,UNKNOWN,6
org.apache.commons.io.IOUtils,method,public,readLines(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/util/List;,false,-1,false,UNKNOWN,35
org.apache.commons.io.FilenameUtils,method,public,getExtension(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,UNKNOWN,44
org.apache.commons.io.FileUtils,method,public,openOutputStream(Ljava/io/File;)Ljava/io/FileOutputStream;,false,-1,false,UNKNOWN,7
org.apache.commons.io.monitor.FileEntry,method,public,getChildren()[Lorg/apache/commons/io/monitor/FileEntry;,true,-1,true,UNKNOWN,1
org.apache.commons.io.FilenameUtils,method,public,normalize(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,UNKNOWN,4
org.apache.commons.io.LineIterator,method,public,nextLine()Ljava/lang/String;,false,-1,false,UNKNOWN,2
org.apache.commons.io.IOUtils,method,public,toByteArray(Ljava/io/InputStream;)[B,false,-1,false,UNKNOWN,9
org.apache.commons.io.FilenameUtils,method,public,normalize(Ljava/lang/String;Z)Ljava/lang/String;,false,-1,true,NON_NULL,1
