"","rootClass","class","name","getter","use","index","nullness.actual","nullness.definition","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"1821","com.google.common.io.CharSource","com.google.common.io.CharSource","asByteSource(Ljava/nio/charset/Charset;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1822","com.google.common.io.CharSource","com.google.common.io.CharSource","copyTo(Ljava/lang/Appendable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1823","com.google.common.io.CharSource","com.google.common.io.CharSource","readLines(Lcom/google/common/io/LineProcessor;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,2,3,0,0,"NonNull"
"1824","com.google.common.io.CharSource","com.google.common.io.CharSource","wrap(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","Unknown",0,2,2,4,0,0,"NonNull"
"1825","com.google.common.io.CharSource$AsByteSource","com.google.common.io.CharSource$AsByteSource","<init>(Lcom/google/common/io/CharSource;Ljava/nio/charset/Charset;)",FALSE,"parameter",0,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1826","com.google.common.io.CharSource$CharSequenceCharSource","com.google.common.io.CharSource$CharSequenceCharSource","<init>(Ljava/lang/CharSequence;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1827","com.google.common.io.CharSource$ConcatenatedCharSource","com.google.common.io.CharSource$ConcatenatedCharSource","<init>(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1828","com.google.common.io.CharSource$StringCharSource","com.google.common.io.CharSource$StringCharSource","<init>(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull","Unknown",0,2,0,2,0,0,"NonNull"
"1829","com.google.common.io.CharStreams","com.google.common.io.CharStreams","copy(Ljava/lang/Readable;Ljava/lang/Appendable;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,2,3,0,0,"NonNull"
"1830","com.google.common.io.CharStreams","com.google.common.io.CharStreams","copy(Ljava/lang/Readable;Ljava/lang/Appendable;)",FALSE,"parameter",1,"NonNull","NonNull",0,1,2,3,0,0,"NonNull"
"1831","com.google.common.io.CharStreams","com.google.common.io.CharStreams","readLines(Ljava/lang/Readable;)",FALSE,"parameter",0,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
