groupId,artifactId,version,guava,commons_io,jre
cd.go.jrepresenter,annotation-processor,0.0.1-11,true,false,true
cd.go.jrepresenter,annotation-processor,0.0.1-8,true,false,true
cd.go.jrepresenter,annotation-processor,0.0.2-18,true,false,true
cd.go.jrepresenter,annotation-processor,0.0.3-19,true,false,true
cd.go.jrepresenter,annotation-processor,0.0.4-20,true,false,true
cd.go.jrepresenter,annotation-processor,0.0.5-22,true,false,true
cd.go.jrepresenter,annotation-processor,0.0.6-23,true,false,true
cd.go.jrepresenter,annotation-processor,0.0.7-25,true,false,true
cd.go.jrepresenter,annotation-processor,0.0.8-27,true,false,true
ch.rasc,bsoncodec-apt,1.0.5,true,false,true
com.alibaba.edas,edas-sdk,1.7.0,false,false,true
com.alibaba.edas,edas-sdk,1.8.0,false,false,true
com.alibaba.edas,edas-sdk,1.8.1,false,false,true
com.arakelian,more-commons,1.4.1,false,true,true
com.arakelian,more-commons,1.5.0,false,true,true
com.arakelian,more-commons,1.5.1,false,true,true
com.arakelian,more-commons,1.6.0,false,true,true
com.arakelian,more-commons,1.6.1,false,true,true
com.aspectran,aspectran-web,5.0.0.RC1,false,false,true
com.aspectran,aspectran-web,5.0.0.RC2,false,false,true
com.aspectran,aspectran-web,5.0.0.RC3,false,false,true
com.aspectran,aspectran-web,5.0.0.RC4,false,false,true
com.bernardomg.tabletop,dice,1.2.1,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.7.1,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.7.2,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.7.3,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.8.0,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.8.1,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.8.2,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.8.4,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.8.5,true,false,true
com.bernardomg.tabletop.dreadball,dreadball-model-persistence,0.8.6,true,false,true
com.blackducksoftware.integration,integration-common,8.0.0,false,true,true
com.blackducksoftware.integration,integration-common,8.0.1,false,true,true
com.blackducksoftware.integration,integration-common,8.0.2,false,true,true
com.blackducksoftware.integration,integration-common,8.0.3,false,true,true
com.blackducksoftware.integration,integration-common,8.1.0,false,true,true
com.blackducksoftware.integration,integration-common,8.2.0,false,true,true
com.blackducksoftware.integration,integration-common,8.2.1,false,true,true
com.blackducksoftware.integration,integration-common,9.0.0,false,true,true
com.blackducksoftware.integration,integration-common,9.1.0,false,true,true
com.blackducksoftware.integration,integration-common,9.1.1,false,true,true
com.blackducksoftware.integration,integration-common,9.2.0,false,true,true
com.brvith.orchestrator,orchestrator-core,1.0.0,false,true,true
com.brvith.orchestrator,orchestrator-core,1.0.1,false,true,true
com.brvith.orchestrator,orchestrator-core,1.0.2,false,true,true
com.cedarsoft.commons,app,8.4.0,false,false,true
com.cedarsoft.commons,app,8.5.1,false,false,true
com.cedarsoft.commons,crypt,8.4.0,false,true,true
com.cedarsoft.commons,crypt,8.5.1,false,true,true
com.cedarsoft.commons,file,8.4.0,false,false,true
com.cedarsoft.commons,file,8.5.1,false,false,true
com.cedarsoft.commons,io,8.4.0,false,true,true
com.cedarsoft.commons,io,8.5.1,false,true,true
com.cedarsoft.commons,test-utils,8.4.0,false,true,true
com.cedarsoft.commons,test-utils,8.5.1,false,true,true
com.codeborne,selenide,4.9,true,false,true
com.codeborne,selenide,4.9.1,true,false,true
com.consol.citrus,citrus-ws,2.7.4,false,true,true
com.enterprisemath,em-utils,3.0.0,false,true,true
com.erigir,wrench-web,2.1.0+124,false,true,true
com.erigir,wrench-web,2.1.1+129,false,true,true
com.erigir,wrench-web,2.1.2-2018-02-05-6+131,false,true,true
com.erigir,wrench-web,2.1.3+132,false,true,true
com.erudika,para-core,1.28.5,false,false,true
com.erudika,para-core,1.29.0,false,false,true
com.erudika,para-core,1.29.1,false,false,true
com.github.autofixture,autofixturegenerator,2.1.5,false,false,true
com.github.autofixture,autofixturegenerator,2.1.6,false,false,true
com.github.autofixture,autofixturegenerator,2.1.7,false,false,true
com.github.blasd.apex,apex-java,1.10,true,false,true
com.github.blasd.apex,apex-java,1.11,true,false,true
com.github.blasd.apex,apex-mat,1.10,false,false,true
com.github.blasd.apex,apex-mat,1.11,false,false,true
com.github.cormoran-io.pepper,pepper,1.12,true,false,true
com.github.cormoran-io.pepper,pepper,1.13,true,false,true
com.github.cormoran-io.pepper,pepper,1.14,true,false,true
com.github.cormoran-io.pepper,pepper-mat,1.12,false,false,true
com.github.cormoran-io.pepper,pepper-mat,1.13,false,false,true
com.github.cormoran-io.pepper,pepper-mat,1.14,false,false,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC18,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC19,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC21,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC22,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC23,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC29,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC30,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC31,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC32,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC33,false,true,true
com.github.davidmoten,rxjava2-jdbc,0.1-RC34,false,true,true
com.github.dennisit,vplus-core,1.1.4,false,true,true
com.github.dennisit,vplus-core,1.1.5,true,true,true
com.github.dennisit,vplus-data,1.1.4,false,true,true
com.github.dennisit,vplus-data,1.1.5,true,true,true
com.github.dennisit,vplus-html,1.1.4,false,false,true
com.github.dennisit,vplus-html,1.1.5,true,false,true
com.github.ejahns,bessel-zeros,1.0.0,false,false,true
com.github.hekonsek,rxjava-event,0.3,true,false,true
com.github.hekonsek,rxjava-event,0.4,true,false,true
com.github.hekonsek,rxjava-event,0.5,true,false,true
com.github.hekonsek,rxjava-event,0.6,true,false,true
com.github.hekonsek,rxjava-event,0.7,true,false,true
com.github.hekonsek,rxjava-view-core,0.3,true,false,true
com.github.hekonsek,rxjava-view-core,0.4,true,false,true
com.github.michaelruocco,property-loader,3.0.0,false,true,true
com.github.michaelruocco,property-loader,3.0.1,false,true,true
com.github.michaelruocco,property-loader,3.0.2,false,true,true
com.github.mike10004,crxtool,0.3,false,true,true
com.github.mike10004,crxtool-core,0.5,false,true,true
com.github.mike10004,crxtool-core,0.6,false,true,true
com.github.mike10004,crxtool-core,0.7,false,true,true
com.github.mike10004,crxtool-core,0.8,false,true,true
com.github.mike10004,har-replay-core,0.11,false,true,true
com.github.mike10004,har-replay-core,0.12,false,true,true
com.github.mike10004,selenium-help,0.25,false,true,true
com.github.mike10004,selenium-help,0.26,false,true,true
com.github.mike10004,selenium-help,0.27,false,true,true
com.github.mike10004,selenium-help,0.28,false,true,true
com.github.mike10004,selenium-help,0.29,false,true,true
com.github.mike10004,selenium-help,0.30,false,true,true
com.github.mike10004,selenium-help,0.31,false,true,true
com.github.pawelj-pl,event-bus-service,1.0.0,true,false,true
com.github.pawelj-pl,event-bus-service,1.0.1,true,false,true
com.github.pawelj-pl,event-bus-service,1.1.0,true,false,true
com.github.pawelj-pl,event-bus-service,1.2.0,true,false,true
com.github.robozonky,robozonky-common,4.2.0,false,true,true
com.github.robozonky,robozonky-common,4.2.1,false,true,true
com.github.robozonky,robozonky-common,4.3.0,false,true,true
com.github.robozonky,robozonky-common,4.3.1,false,true,true
com.github.robozonky,robozonky-common,4.3.2,false,true,true
com.github.robozonky,robozonky-common,4.3.3,false,true,true
com.github.robozonky,robozonky-common,4.3.4,false,true,true
com.github.robozonky,robozonky-common,4.4.0,false,false,true
com.github.robozonky,robozonky-common,4.4.0-cr-1,false,false,true
com.github.tdomzal,junit-docker-rule,0.4,false,true,true
com.github.yaroslav-orel,ExtendNG,1.0.1,true,false,true
com.google.auto,auto-common,0.10,true,false,true
com.google.auto,auto-common,0.9,true,false,true
com.google.auto.service,auto-service,1.0-rc4,true,false,true
com.google.guava,guava,23.5-jre,true,false,true
com.google.guava,guava-gwt,23.5-jre,true,false,true
com.google.guava,guava-testlib,23.5-jre,true,false,true
com.google.testing.compile,compile-testing,0.15,true,false,true
com.heroku.sdk,heroku-deploy,2.0.0,false,true,true
com.heroku.sdk,heroku-deploy,2.0.0-RC1,false,true,true
com.heroku.sdk,heroku-deploy,2.0.0-RC2,false,true,true
com.heroku.sdk,heroku-deploy,2.0.0-RC3,false,true,true
com.heroku.sdk,heroku-deploy,2.0.1,false,true,true
com.heroku.sdk,heroku-deploy,2.0.2,false,true,true
com.heroku.sdk,heroku-deploy,2.0.3,false,true,true
com.heroku.sdk,heroku-deploy,2.0.4,false,true,true
com.ibm.stocator,stocator,1.0.11,false,false,true
com.ibm.stocator,stocator,1.0.12,false,false,true
com.ibm.stocator,stocator,1.0.13,false,false,true
com.ibm.stocator,stocator,1.0.14,false,false,true
com.ibm.stocator,stocator,1.0.15,false,false,true
com.ibm.stocator,stocator,1.0.16,false,false,true
com.ibm.stocator,stocator,1.0.17,false,false,true
com.ibm.stocator,stocator,1.0.18,false,false,true
com.indoqa,indoqa-boot,0.9.0,false,true,true
com.itelg,xpath-helper,0.4.7-RELEASE,false,false,true
com.jslsolucoes,cdi-misc,1.0.0,false,true,true
com.ktanx,ktanx-common,2.0.2,false,true,true
com.machinepublishers,jbrowserdriver,1.0.0-RC1,true,true,true
com.mdsol,mauth-test-utils,1.0.1,false,true,true
com.microsoft.azure,applicationinsights-core,2.0.0,false,false,true
com.microsoft.azure,applicationinsights-core,2.0.0-BETA,false,false,true
com.microsoft.azure,applicationinsights-core,2.0.1,false,false,true
com.namics.oss,java-random,1.1.0,false,true,true
com.namics.oss,java-random,1.1.4,false,true,true
com.nepxion,eventbus-aop,1.0.0,true,false,true
com.nepxion,eventbus-aop,1.0.1,true,false,true
com.nfl.graphql,gold,1.0.0-2017-12-13T15-58-19,true,false,true
com.nfl.graphql,gold,1.0.10-2018-02-07T22-05-07,true,false,true
com.nfl.graphql,gold,1.0.10-2018-02-09T01-33-49,true,false,true
com.nfl.graphql,gold,1.0.3-2017-12-13T16-03-28,true,false,true
com.nfl.graphql,gold,1.0.3-2017-12-18T15-00-19,true,false,true
com.nfl.graphql,gold,1.0.5-2017-12-21T18-14-09,true,false,true
com.nfl.graphql,gold,1.0.7-2018-01-10T19-10-45,true,false,true
com.nfl.graphql,gold,1.0.8-2018-01-10T23-15-24,true,false,true
com.nfl.graphql,gold,1.0.9-2018-01-17T23-49-36,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.1.13-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.1.14-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.1.15-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.1.16-s2,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.1.16-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.1.17-s2,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.1.17-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.2.0-s2,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.2.0-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.2.1-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.2.2-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,14.2.3-s3,true,false,true
com.nordstrom.ui-tools,selenium-foundation,15.0.0-s3,true,false,true
com.offbynull.coroutines,instrumenter,1.3.0,false,true,true
com.offbynull.coroutines,instrumenter,1.4.0,false,true,true
com.opengamma.strata,strata-calc,1.6.0,true,false,true
com.opengamma.strata,strata-collect,1.6.0,true,false,true
com.opentext.ia,infoarchive-sdk-core,10.0.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,10.0.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,10.0.2,false,true,true
com.opentext.ia,infoarchive-sdk-core,10.0.3,false,true,true
com.opentext.ia,infoarchive-sdk-core,10.0.4,false,true,true
com.opentext.ia,infoarchive-sdk-core,10.0.5,false,true,true
com.opentext.ia,infoarchive-sdk-core,10.0.6,false,true,true
com.opentext.ia,infoarchive-sdk-core,10.1.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.1.2,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.1.3,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.1.4,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.10.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.10.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.11.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.11.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.11.2,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.11.3,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.12.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.13.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.13.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.14.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.14.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.15.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.16.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.2.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.2.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.2.2,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.2.3,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.2.4,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.4.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.4.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.4.2,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.4.3,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.4.4,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.5.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.6.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.6.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.6.2,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.7.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.7.1,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.8.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.9.0,false,true,true
com.opentext.ia,infoarchive-sdk-core,9.9.1,false,true,true
com.quhaodian,plug,1.1.9,false,true,true
com.quhaodian,plug,1.6.0,false,true,true
com.quhaodian,plug,1.8.1,false,true,true
com.quhaodian,plug,1.8.2,false,true,true
com.sap.cloud.s4hana,testutil,1.8.0,false,true,true
com.sap.cloud.s4hana.datamodel,odata-core,1.8.0,false,true,true
com.talanlabs,process-manager-messages-plugin,1.0.0,false,true,true
com.talanlabs,process-manager-messages-plugin,1.1.0,false,true,true
com.talanlabs,process-manager-messages-plugin,1.2.0,false,true,true
com.tascape,reactor,1.2.30,false,true,true
com.tascape,reactor,1.2.32,false,true,true
com.tascape,reactor,1.2.33,false,true,true
com.tascape,reactor,1.2.34,false,true,true
com.tascape,reactor,1.2.35,false,true,true
com.umbraltech,rxchange,1.0.0,true,false,true
com.umbraltech,rxchange,1.0.1-jre,true,false,true
com.vimeo.stag,stag-library-compiler,2.5.0,false,false,true
com.vimeo.stag,stag-library-compiler,2.5.1,false,false,true
com.wuyushuo,vplus-core,1.0.0,true,true,true
com.wuyushuo,vplus-core,1.0.1,true,true,true
com.wuyushuo,vplus-core,1.0.2,true,true,true
com.wuyushuo,vplus-core,1.0.3,true,true,true
com.wuyushuo,vplus-core,1.0.4,true,true,true
com.wuyushuo,vplus-data,1.0.0,true,true,true
com.wuyushuo,vplus-data,1.0.1,true,true,true
com.wuyushuo,vplus-data,1.0.2,true,true,true
com.wuyushuo,vplus-data,1.0.3,true,true,true
com.wuyushuo,vplus-data,1.0.4,true,true,true
com.wuyushuo,vplus-html,1.0.0,true,false,true
com.wuyushuo,vplus-html,1.0.1,true,false,true
com.wuyushuo,vplus-html,1.0.2,true,false,true
com.wuyushuo,vplus-html,1.0.3,true,false,true
com.wuyushuo,vplus-html,1.0.4,true,false,true
com.wuyushuo,wuyu-module-bureau,1.0.5,true,false,true
com.wuyushuo,wuyu-module-bureau,1.0.6,true,false,true
com.wuyushuo,wuyu-module-fragment,1.0.0,false,false,true
com.wuyushuo,wuyu-module-fragment,1.0.2,false,false,true
com.wuyushuo,wuyu-module-fragment,1.0.4,false,false,true
com.wuyushuo,wuyu-module-fragment,1.0.5,false,false,true
com.wuyushuo,wuyu-module-fragment,1.0.6,false,false,true
com.wuyushuo,wuyu-module-hunter,1.0.2,false,false,true
com.wuyushuo,wuyu-module-hunter,1.0.4,true,false,true
com.wuyushuo,wuyu-module-hunter,1.0.5,true,false,true
com.wuyushuo,wuyu-module-hunter,1.0.6,true,false,true
com.wuyushuo,wuyu-module-policy,1.0.0,false,false,true
com.wuyushuo,wuyu-module-policy,1.0.2,false,false,true
com.wuyushuo,wuyu-module-policy,1.0.4,false,false,true
com.wuyushuo,wuyu-module-stream,1.0.0,false,false,true
com.wuyushuo,wuyu-module-stream,1.0.2,false,false,true
com.wuyushuo,wuyu-module-stream,1.0.4,true,false,true
com.wuyushuo,wuyu-module-stream,1.0.5,true,false,true
com.wuyushuo,wuyu-module-stream,1.0.6,true,false,true
com.wuyushuo,wuyu-module-unzone,1.0.0,false,false,true
com.wuyushuo,wuyu-module-unzone,1.0.2,false,false,true
com.wuyushuo,wuyu-module-unzone,1.0.4,false,false,true
com.wuyushuo,wuyu-module-unzone,1.0.5,false,false,true
com.wuyushuo,wuyu-module-unzone,1.0.6,false,false,true
commons-io,commons-io,2.6,false,true,true
de.alpharogroup,jcommons-lang,4.28.0,false,false,true
de.alpharogroup,jcommons-lang,4.28.1,false,false,true
de.alpharogroup,jcommons-lang,4.29.0,false,false,true
de.alpharogroup,resourcebundle-inspector,2.16.1,false,true,true
de.alpharogroup,resourcebundle-inspector,2.17.0,false,true,true
de.alpharogroup,resourcebundle-inspector,2.18.0,false,true,true
de.alpharogroup,resourcebundle-inspector,2.19.0,false,true,true
de.galan,commons,0.15.3,false,true,true
de.julielab,julielab-embeddings-client,1.0.0,true,false,true
de.mirkosertic.bytecoder,bytecoder-core,2018-01-01,false,false,true
de.mirkosertic.bytecoder,bytecoder-core,2018-01-16,false,true,true
de.mirkosertic.bytecoder,bytecoder-core,2018-02-01,false,true,true
de.mirkosertic.bytecoder,bytecoder-core,2018-04-10,false,false,true
de.tschumacher,utils,0.0.11,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.datasets-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.datasets-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.lexmorph-asl,1.9.0,false,false,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.lexmorph-asl,1.9.1,false,false,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.resources-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.resources-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.syntax-asl,1.9.0,false,false,false
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.syntax-asl,1.9.1,false,false,false
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.berkeleyparser-gpl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.berkeleyparser-gpl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.castransformation-asl,1.9.0,false,false,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.castransformation-asl,1.9.1,false,false,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.decompounding-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.decompounding-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.dictionaryannotator-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.dictionaryannotator-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.frequency-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.frequency-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.bincas-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.bincas-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.combination-asl,1.9.0,false,true,false
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.combination-asl,1.9.1,false,true,false
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.conll-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.conll-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.imscwb-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.imscwb-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.negra-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.negra-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.penntree-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.penntree-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.tei-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.tei-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.text-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.text-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.tgrep-gpl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.tgrep-gpl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.web1t-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.web1t-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.xmi-asl,1.9.0,false,true,false
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.xmi-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.xml-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.xml-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.jazzy-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.jazzy-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.mallet-asl,1.9.0,false,false,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.mallet-asl,1.9.1,false,false,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.mstparser-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.mstparser-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.posfilter-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.posfilter-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-gpl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-gpl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stopwordremover-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stopwordremover-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.testing-asl,1.9.0,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.testing-asl,1.9.1,false,true,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.treetagger-asl,1.9.0,false,false,true
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.treetagger-asl,1.9.1,false,false,true
eu.bittrade.libs,steemj-core,0.4.1,false,true,true
eu.bittrade.libs,steemj-core,0.4.2,false,true,true
eu.bittrade.libs,steemj-core,0.4.2pr1,false,true,true
eu.bittrade.libs,steemj-core,0.4.3,false,true,true
eu.bittrade.libs,steemj-core,0.4.3pre1,false,true,true
fr.ird.observe.toolkit,common-dto,2.0-alpha-1,false,true,true
fr.ird.observe.toolkit,common-dto,2.0-alpha-2,false,true,true
fr.ird.observe.toolkit,common-dto,3.0,false,false,true
fr.putnami.gwt,putnami-gradle-plugin,0.5.0,true,false,true
fr.putnami.gwt,putnami-gradle-plugin,0.6.0,true,false,true
fr.putnami.gwt,putnami-gradle-plugin,0.6.1,true,false,true
fr.putnami.pwt,pwt,1.2.0,true,false,true
fr.putnami.pwt,pwt-ajax-bot-indexing,1.2.0,true,false,true
fr.vsct.tock,tock-bot-connector-ga,0.7.3,true,false,true
fr.vsct.tock,tock-bot-connector-ga,0.7.4,true,false,true
fr.vsct.tock,tock-bot-connector-messenger,0.7.3,true,false,true
fr.vsct.tock,tock-bot-connector-messenger,0.7.4,true,false,true
fr.vsct.tock,tock-bot-connector-rest,0.7.3,false,false,true
fr.vsct.tock,tock-bot-connector-rest,0.7.4,false,false,true
fr.vsct.tock,tock-nlp-model-service,0.7.3,true,false,true
fr.vsct.tock,tock-nlp-model-service,0.7.4,true,false,true
