"","class","attribute","visibility","name","getter","index","internal","nullness","n"
"107","java.awt.Container","method","public","add(Ljava/awt/Component;Ljava/lang/Object;)","false",0,"false","UNKNOWN",4430
"108","java.awt.Container","method","public","add(Ljava/awt/Component;Ljava/lang/Object;)","false",1,"false","NON_NULL",4419
"109","java.awt.Container","method","public","add(Ljava/awt/Component;Ljava/lang/Object;)","false",1,"false","UNKNOWN",22
"110","java.awt.Container","method","public","addPropertyChangeListener(Ljava/beans/PropertyChangeListener;)","false",0,"false","NON_NULL",44
"111","java.awt.Container","method","public","addPropertyChangeListener(Ljava/beans/PropertyChangeListener;)","false",0,"false","UNKNOWN",11
"112","java.awt.Container","method","public","addPropertyChangeListener(Ljava/lang/String;Ljava/beans/PropertyChangeListener;)","false",0,"false","NON_NULL",1562
"113","java.awt.Container","method","public","addPropertyChangeListener(Ljava/lang/String;Ljava/beans/PropertyChangeListener;)","false",1,"false","NON_NULL",418
"114","java.awt.Container","method","public","addPropertyChangeListener(Ljava/lang/String;Ljava/beans/PropertyChangeListener;)","false",1,"false","UNKNOWN",1144
"115","java.awt.Container","method","public","getComponent(I)","false",0,"false","NON_NULL",77
"116","java.awt.Container","method","public","getComponentZOrder(Ljava/awt/Component;)","false",0,"false","NON_NULL",11
"117","java.awt.Container","method","public","getComponents()","false",-1,"false","UNKNOWN",117
"118","java.awt.Container","method","public","getInsets()","false",-1,"false","UNKNOWN",77
"119","java.awt.Container","method","public","getLayout()","false",-1,"false","UNKNOWN",132
"120","java.awt.Container","method","public","getPreferredSize()","false",-1,"false","UNKNOWN",44
"121","java.awt.Container","method","public","remove(Ljava/awt/Component;)","false",0,"false","NON_NULL",11
"122","java.awt.Container","method","public","remove(Ljava/awt/Component;)","false",0,"false","UNKNOWN",44
"123","java.awt.Container","method","public","setLayout(Ljava/awt/LayoutManager;)","false",0,"false","NON_NULL",1174
"124","java.awt.Container","method","public","setLayout(Ljava/awt/LayoutManager;)","false",0,"false","UNKNOWN",22
"125","java.awt.Cursor","method","public","getPredefinedCursor(I)","false",0,"false","NON_NULL",22
"126","java.awt.Desktop","method","public","browse(Ljava/net/URI;)","false",0,"false","NON_NULL",11
"127","java.awt.Desktop","method","public","browse(Ljava/net/URI;)","false",0,"false","UNKNOWN",33
"128","java.awt.Desktop","method","public","getDesktop()","false",-1,"false","UNKNOWN",60
"129","java.awt.Desktop","method","public","isSupported(Ljava/awt/Desktop$Action;)","false",0,"false","UNKNOWN",33
