class,attribute,visibility,name,index,primitive,nullness
org.apache.commons.io.FileUtils,method,public,moveDirectoryToDirectory(Ljava/io/File;Ljava/io/File;Z)V,1,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,moveDirectoryToDirectory(Ljava/io/File;Ljava/io/File;Z)V,2,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Ljava/lang/String;Z)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Ljava/lang/String;Z)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Ljava/lang/String;Z)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Ljava/lang/String;Z)V,3,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,listFilesAndDirs(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,listFilesAndDirs(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,listFilesAndDirs(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyToFile(Ljava/io/InputStream;Ljava/io/File;)V,0,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,copyToFile(Ljava/io/InputStream;Ljava/io/File;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,waitFor(Ljava/io/File;I)Z,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,waitFor(Ljava/io/File;I)Z,1,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Ljava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Ljava/lang/String;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Ljava/lang/String;)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,private,sizeOfBig0(Ljava/io/File;)Ljava/math/BigInteger;,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/lang/String;Ljava/util/Collection;Ljava/lang/String;Z)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/lang/String;Ljava/util/Collection;Ljava/lang/String;Z)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/lang/String;Ljava/util/Collection;Ljava/lang/String;Z)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/lang/String;Ljava/util/Collection;Ljava/lang/String;Z)V,3,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/lang/String;Ljava/util/Collection;Ljava/lang/String;Z)V,4,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Z)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Z)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/util/Collection;Z)V,2,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,isFileNewer(Ljava/io/File;Ljava/io/File;)Z,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,isFileNewer(Ljava/io/File;Ljava/io/File;)Z,1,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,copyFileToDirectory(Ljava/io/File;Ljava/io/File;Z)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyFileToDirectory(Ljava/io/File;Ljava/io/File;Z)V,1,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyFileToDirectory(Ljava/io/File;Ljava/io/File;Z)V,2,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,openOutputStream(Ljava/io/File;)Ljava/io/FileOutputStream;,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[BZ)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[BZ)V,1,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[BZ)V,2,true,UNKNOWN
org.apache.commons.io.FileUtils,method,private,doCopyFile(Ljava/io/File;Ljava/io/File;Z)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,private,doCopyFile(Ljava/io/File;Ljava/io/File;Z)V,1,false,NON_NULL
org.apache.commons.io.FileUtils,method,private,doCopyFile(Ljava/io/File;Ljava/io/File;Z)V,2,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,sizeOfDirectory(Ljava/io/File;)J,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyToDirectory(Ljava/io/File;Ljava/io/File;)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyToDirectory(Ljava/io/File;Ljava/io/File;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)V,0,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,readFileToByteArray(Ljava/io/File;)[B,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;Z)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;Z)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;Z)V,2,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/lang/String;,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,readLines(Ljava/io/File;Ljava/lang/String;)Ljava/util/List;,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,readLines(Ljava/io/File;Ljava/lang/String;)Ljava/util/List;,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,isFileOlder(Ljava/io/File;Ljava/io/File;)Z,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,isFileOlder(Ljava/io/File;Ljava/io/File;)Z,1,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[B)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeByteArrayToFile(Ljava/io/File;[B)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,moveDirectory(Ljava/io/File;Ljava/io/File;)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,moveDirectory(Ljava/io/File;Ljava/io/File;)V,1,false,NON_NULL
org.apache.commons.io.FileUtils,method,private,checkDirectory(Ljava/io/File;)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyToDirectory(Ljava/lang/Iterable;Ljava/io/File;)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyToDirectory(Ljava/lang/Iterable;Ljava/io/File;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,directoryContains(Ljava/io/File;Ljava/io/File;)Z,0,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,directoryContains(Ljava/io/File;Ljava/io/File;)Z,1,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Z)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Z)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Z)V,2,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyDirectoryToDirectory(Ljava/io/File;Ljava/io/File;)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyDirectoryToDirectory(Ljava/io/File;Ljava/io/File;)V,1,false,NON_NULL
org.apache.commons.io.FileUtils,method,private,decodeUrl(Ljava/lang/String;)Ljava/lang/String;,0,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)Ljava/util/Collection;,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,private,setUpEffectiveDirFilter(Lorg/apache/commons/io/filefilter/IOFileFilter;)Lorg/apache/commons/io/filefilter/IOFileFilter;,0,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,isFileNewer(Ljava/io/File;Ljava/util/Date;)Z,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,isFileNewer(Ljava/io/File;Ljava/util/Date;)Z,1,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;Ljava/nio/charset/Charset;)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;Ljava/nio/charset/Charset;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,write(Ljava/io/File;Ljava/lang/CharSequence;Ljava/nio/charset/Charset;)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/lang/String;Ljava/util/Collection;)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/lang/String;Ljava/util/Collection;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeLines(Ljava/io/File;Ljava/lang/String;Ljava/util/Collection;)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,touch(Ljava/io/File;)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,byteCountToDisplaySize(J)Ljava/lang/String;,0,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,lineIterator(Ljava/io/File;)Lorg/apache/commons/io/LineIterator;,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;Z)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;Z)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;Z)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/nio/charset/Charset;Z)V,3,true,UNKNOWN
org.apache.commons.io.FileUtils,method,private,sizeOfDirectoryBig0(Ljava/io/File;)Ljava/math/BigInteger;,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,toFile(Ljava/net/URL;)Ljava/io/File;,0,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,openInputStream(Ljava/io/File;)Ljava/io/FileInputStream;,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,isFileOlder(Ljava/io/File;J)Z,0,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,isFileOlder(Ljava/io/File;J)Z,1,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,readFileToString(Ljava/io/File;)Ljava/lang/String;,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;Z)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;Z)V,1,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;Z)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;Z)V,3,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,getFile(Ljava/io/File;[Ljava/lang/String;)Ljava/io/File;,0,false,NULLABLE
org.apache.commons.io.FileUtils,method,public,getFile(Ljava/io/File;[Ljava/lang/String;)Ljava/io/File;,1,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,checksum(Ljava/io/File;Ljava/util/zip/Checksum;)Ljava/util/zip/Checksum;,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,checksum(Ljava/io/File;Ljava/util/zip/Checksum;)Ljava/util/zip/Checksum;,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;II)V,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;II)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;II)V,2,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,copyURLToFile(Ljava/net/URL;Ljava/io/File;II)V,3,true,UNKNOWN
org.apache.commons.io.FileUtils,method,public,readLines(Ljava/io/File;)Ljava/util/List;,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,private,sizeOf0(Ljava/io/File;)J,0,false,NON_NULL
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;Z)V,0,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;Z)V,1,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;Z)V,2,false,UNKNOWN
org.apache.commons.io.FileUtils,method,public,writeStringToFile(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;Z)V,3,true,UNKNOWN
org.apache.commons.io.HexDump,method,private,dump(Ljava/lang/StringBuilder;B)Ljava/lang/StringBuilder;,0,false,NON_NULL
org.apache.commons.io.HexDump,method,private,dump(Ljava/lang/StringBuilder;B)Ljava/lang/StringBuilder;,1,true,UNKNOWN
org.apache.commons.io.HexDump,method,private,dump(Ljava/lang/StringBuilder;J)Ljava/lang/StringBuilder;,0,false,NON_NULL
org.apache.commons.io.HexDump,method,private,dump(Ljava/lang/StringBuilder;J)Ljava/lang/StringBuilder;,1,true,UNKNOWN
org.apache.commons.io.HexDump,method,public,dump([BJLjava/io/OutputStream;I)V,0,false,NON_NULL
org.apache.commons.io.HexDump,method,public,dump([BJLjava/io/OutputStream;I)V,1,true,UNKNOWN
org.apache.commons.io.HexDump,method,public,dump([BJLjava/io/OutputStream;I)V,2,false,NULLABLE
org.apache.commons.io.HexDump,method,public,dump([BJLjava/io/OutputStream;I)V,3,true,UNKNOWN
org.apache.commons.io.IOCase,method,public,checkEquals(Ljava/lang/String;Ljava/lang/String;)Z,0,false,NULLABLE
org.apache.commons.io.IOCase,method,public,checkEquals(Ljava/lang/String;Ljava/lang/String;)Z,1,false,NULLABLE
org.apache.commons.io.IOCase,method,private,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,0,false,UNKNOWN
org.apache.commons.io.IOCase,method,private,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,1,true,UNKNOWN
org.apache.commons.io.IOCase,method,private,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,2,false,UNKNOWN
org.apache.commons.io.IOCase,method,private,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,3,true,UNKNOWN
org.apache.commons.io.IOCase,method,public,checkEndsWith(Ljava/lang/String;Ljava/lang/String;)Z,0,false,NON_NULL
org.apache.commons.io.IOCase,method,public,checkEndsWith(Ljava/lang/String;Ljava/lang/String;)Z,1,false,NON_NULL
org.apache.commons.io.IOCase,method,public,valueOf(Ljava/lang/String;)Lorg/apache/commons/io/IOCase;,0,false,UNKNOWN
org.apache.commons.io.IOCase,method,public,checkCompareTo(Ljava/lang/String;Ljava/lang/String;)I,0,false,NULLABLE
org.apache.commons.io.IOCase,method,public,checkCompareTo(Ljava/lang/String;Ljava/lang/String;)I,1,false,NULLABLE
org.apache.commons.io.IOCase,method,public,checkIndexOf(Ljava/lang/String;ILjava/lang/String;)I,0,false,NON_NULL
org.apache.commons.io.IOCase,method,public,checkIndexOf(Ljava/lang/String;ILjava/lang/String;)I,1,true,UNKNOWN
org.apache.commons.io.IOCase,method,public,checkIndexOf(Ljava/lang/String;ILjava/lang/String;)I,2,false,NON_NULL
org.apache.commons.io.IOCase,method,public,forName(Ljava/lang/String;)Lorg/apache/commons/io/IOCase;,0,false,UNKNOWN
org.apache.commons.io.IOCase,method,public,checkStartsWith(Ljava/lang/String;Ljava/lang/String;)Z,0,false,NON_NULL
org.apache.commons.io.IOCase,method,public,checkStartsWith(Ljava/lang/String;Ljava/lang/String;)Z,1,false,NON_NULL
org.apache.commons.io.IOCase,method,public,checkRegionMatches(Ljava/lang/String;ILjava/lang/String;)Z,0,false,NON_NULL
org.apache.commons.io.IOCase,method,public,checkRegionMatches(Ljava/lang/String;ILjava/lang/String;)Z,1,true,UNKNOWN
org.apache.commons.io.IOCase,method,public,checkRegionMatches(Ljava/lang/String;ILjava/lang/String;)Z,2,false,NON_NULL
org.apache.commons.io.FileCleaningTracker$Reaper,method,private,<init>(Lorg/apache/commons/io/FileCleaningTracker;)V,0,false,UNKNOWN
org.apache.commons.io.input.SwappedDataInputStream,method,public,<init>(Ljava/io/InputStream;)V,0,false,UNKNOWN
org.apache.commons.io.input.SwappedDataInputStream,method,public,readFully([BII)V,0,false,UNKNOWN
org.apache.commons.io.input.SwappedDataInputStream,method,public,readFully([BII)V,1,true,UNKNOWN
org.apache.commons.io.input.SwappedDataInputStream,method,public,readFully([BII)V,2,true,UNKNOWN
org.apache.commons.io.input.SwappedDataInputStream,method,public,skipBytes(I)I,0,true,UNKNOWN
org.apache.commons.io.input.SwappedDataInputStream,method,public,readFully([B)V,0,false,NON_NULL
org.apache.commons.io.input.ProxyInputStream,method,public,skip(J)J,0,true,UNKNOWN
org.apache.commons.io.input.ProxyInputStream,method,public,read([BII)I,0,false,UNKNOWN
org.apache.commons.io.input.ProxyInputStream,method,public,read([BII)I,1,true,UNKNOWN
org.apache.commons.io.input.ProxyInputStream,method,public,read([BII)I,2,true,UNKNOWN
org.apache.commons.io.input.ProxyInputStream,method,protected,handleIOException(Ljava/io/IOException;)V,0,false,UNKNOWN
org.apache.commons.io.input.ProxyInputStream,method,public,read([B)I,0,false,NULLABLE
org.apache.commons.io.input.ProxyInputStream,method,public,<init>(Ljava/io/InputStream;)V,0,false,UNKNOWN
org.apache.commons.io.input.ProxyInputStream,method,protected,beforeRead(I)V,0,true,UNKNOWN
org.apache.commons.io.input.ProxyInputStream,method,protected,afterRead(I)V,0,true,UNKNOWN
org.apache.commons.io.input.ProxyInputStream,method,public,mark(I)V,0,true,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,public,read(Ljava/nio/CharBuffer;)I,0,false,NULLABLE
org.apache.commons.io.input.ProxyReader,method,protected,beforeRead(I)V,0,true,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,public,mark(I)V,0,true,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,public,<init>(Ljava/io/Reader;)V,0,false,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,public,read([CII)I,0,false,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,public,read([CII)I,1,true,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,public,read([CII)I,2,true,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,protected,afterRead(I)V,0,true,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,protected,handleIOException(Ljava/io/IOException;)V,0,false,UNKNOWN
org.apache.commons.io.input.ProxyReader,method,public,read([C)I,0,false,NULLABLE
org.apache.commons.io.input.ProxyReader,method,public,skip(J)J,0,true,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,1,false,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/util/List;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>([Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,0,false,NULLABLE
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>([Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,1,false,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,accept(Ljava/io/File;)Z,0,false,NON_NULL
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/util/List;Lorg/apache/commons/io/IOCase;)V,0,false,NULLABLE
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/util/List;Lorg/apache/commons/io/IOCase;)V,1,false,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>([Ljava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,<init>(Ljava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,accept(Ljava/io/File;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.filefilter.PrefixFileFilter,method,public,accept(Ljava/io/File;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.comparator.AbstractFileComparator,method,public,sort([Ljava/io/File;)[Ljava/io/File;,0,false,NULLABLE
org.apache.commons.io.comparator.AbstractFileComparator,method,public,sort(Ljava/util/List;)Ljava/util/List;,0,false,NULLABLE
org.apache.commons.io.input.CloseShieldInputStream,method,public,<init>(Ljava/io/InputStream;)V,0,false,UNKNOWN
org.apache.commons.io.ThreadMonitor,method,public,start(J)Ljava/lang/Thread;,0,true,UNKNOWN
org.apache.commons.io.ThreadMonitor,method,public,stop(Ljava/lang/Thread;)V,0,false,NULLABLE
org.apache.commons.io.ThreadMonitor,method,private,sleep(J)V,0,true,UNKNOWN
org.apache.commons.io.ThreadMonitor,method,public,start(Ljava/lang/Thread;J)Ljava/lang/Thread;,0,false,UNKNOWN
org.apache.commons.io.ThreadMonitor,method,public,start(Ljava/lang/Thread;J)Ljava/lang/Thread;,1,true,UNKNOWN
org.apache.commons.io.ThreadMonitor,method,private,<init>(Ljava/lang/Thread;J)V,0,false,UNKNOWN
org.apache.commons.io.ThreadMonitor,method,private,<init>(Ljava/lang/Thread;J)V,1,true,UNKNOWN
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/util/Date;Z)V,0,false,NON_NULL
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/util/Date;Z)V,1,true,UNKNOWN
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/io/File;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/io/File;Z)V,0,false,NON_NULL
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/io/File;Z)V,1,true,UNKNOWN
org.apache.commons.io.filefilter.AgeFileFilter,method,public,accept(Ljava/io/File;)Z,0,false,UNKNOWN
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(JZ)V,0,true,UNKNOWN
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(JZ)V,1,true,UNKNOWN
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(Ljava/util/Date;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.AgeFileFilter,method,public,<init>(J)V,0,true,UNKNOWN
org.apache.commons.io.filefilter.RegexFileFilter,method,public,<init>(Ljava/util/regex/Pattern;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.RegexFileFilter,method,public,<init>(Ljava/lang/String;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.RegexFileFilter,method,public,<init>(Ljava/lang/String;I)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.RegexFileFilter,method,public,<init>(Ljava/lang/String;I)V,1,true,UNKNOWN
org.apache.commons.io.filefilter.RegexFileFilter,method,public,accept(Ljava/io/File;Ljava/lang/String;)Z,0,false,UNKNOWN
org.apache.commons.io.filefilter.RegexFileFilter,method,public,accept(Ljava/io/File;Ljava/lang/String;)Z,1,false,UNKNOWN
org.apache.commons.io.filefilter.RegexFileFilter,method,public,<init>(Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,0,false,UNKNOWN
org.apache.commons.io.filefilter.RegexFileFilter,method,public,<init>(Ljava/lang/String;Lorg/apache/commons/io/IOCase;)V,1,false,NULLABLE
org.apache.commons.io.output.DeferredFileOutputStream,method,public,<init>(IILjava/io/File;)V,0,true,UNKNOWN
org.apache.commons.io.output.DeferredFileOutputStream,method,public,<init>(IILjava/io/File;)V,1,true,UNKNOWN
org.apache.commons.io.output.DeferredFileOutputStream,method,public,<init>(IILjava/io/File;)V,2,false,UNKNOWN
org.apache.commons.io.output.DeferredFileOutputStream,method,public,<init>(ILjava/io/File;)V,0,true,UNKNOWN
