"","rootClass","abstract","class","attribute","name","use","index","primitive","jar","jar.public","jar.original","nullness.jaif","jaif","jaif.known","jaif.integrity.disagree","definition","definition.known","nullness.definition","compatible"
"108","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/OutputStream;Ljava/nio/charset/Charset;)","parameter",2,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"109","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/Writer;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"110","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","writeLines(Ljava/util/Collection;Ljava/lang/String;Ljava/io/Writer;)","parameter",2,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"111","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;[B)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"112","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;[B)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"113","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;JJ[B)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"114","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;JJ[B)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"115","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;JJ[B)","parameter",4,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"116","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/Reader;Ljava/io/Writer;[C)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"117","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/Reader;Ljava/io/Writer;[C)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"118","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/Reader;Ljava/io/Writer;JJ[C)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"119","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/Reader;Ljava/io/Writer;JJ[C)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"120","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","copyLarge(Ljava/io/Reader;Ljava/io/Writer;JJ[C)","parameter",4,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"121","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","skip(Ljava/io/InputStream;J)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"122","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","skip(Ljava/nio/channels/ReadableByteChannel;J)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"123","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","skip(Ljava/io/Reader;J)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"124","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","read(Ljava/io/Reader;[CII)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"125","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","read(Ljava/io/Reader;[C)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"126","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","read(Ljava/io/InputStream;[BII)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"127","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","read(Ljava/io/InputStream;[B)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"128","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","read(Ljava/nio/channels/ReadableByteChannel;Ljava/nio/ByteBuffer;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"129","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","read(Ljava/nio/channels/ReadableByteChannel;Ljava/nio/ByteBuffer;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"130","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","readFully(Ljava/io/Reader;[C)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"131","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","readFully(Ljava/io/InputStream;[B)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"132","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","readFully(Ljava/io/InputStream;I)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"133","org.apache.commons.io.IOUtils","false","org.apache.commons.io.IOUtils","method","readFully(Ljava/nio/channels/ReadableByteChannel;Ljava/nio/ByteBuffer;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"134","java.io.Reader","false","org.apache.commons.io.input.BoundedReader","method","read([CII)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"135","org.apache.commons.io.comparator.SizeFileComparator","false","org.apache.commons.io.comparator.SizeFileComparator","method","compare(Ljava/io/File;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"136","org.apache.commons.io.comparator.SizeFileComparator","false","org.apache.commons.io.comparator.SizeFileComparator","method","compare(Ljava/io/File;Ljava/io/File;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"137","org.apache.commons.io.FileDeleteStrategy","false","org.apache.commons.io.FileDeleteStrategy","method","deleteQuietly(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"138","org.apache.commons.io.FileDeleteStrategy","false","org.apache.commons.io.FileDeleteStrategy","method","delete(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"139","org.apache.commons.io.FileDeleteStrategy","false","org.apache.commons.io.FileDeleteStrategy","method","doDelete(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"140","java.lang.Appendable","false","org.apache.commons.io.output.ProxyWriter","method","append(Ljava/lang/CharSequence;)","parameter",0,"false","jar","jar.public",NA,"Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"141","java.io.Writer","false","org.apache.commons.io.output.ProxyWriter","method","write([C)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"142","java.io.Writer","false","org.apache.commons.io.output.ProxyWriter","method","write(Ljava/lang/String;)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"143","org.apache.commons.io.LineIterator","false","org.apache.commons.io.LineIterator","method","closeQuietly(Lorg/apache/commons/io/LineIterator;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"144","org.apache.commons.io.FileCleaningTracker","false","org.apache.commons.io.FileCleaningTracker","method","track(Ljava/io/File;Ljava/lang/Object;Lorg/apache/commons/io/FileDeleteStrategy;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"145","org.apache.commons.io.FileCleaningTracker","false","org.apache.commons.io.FileCleaningTracker","method","track(Ljava/lang/String;Ljava/lang/Object;Lorg/apache/commons/io/FileDeleteStrategy;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"146","org.apache.commons.io.comparator.AbstractFileComparator","false","org.apache.commons.io.comparator.AbstractFileComparator","method","sort([Ljava/io/File;)","parameter",0,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"147","org.apache.commons.io.comparator.AbstractFileComparator","false","org.apache.commons.io.comparator.AbstractFileComparator","method","sort(Ljava/util/List;)","parameter",0,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"148","java.io.OutputStream","false","org.apache.commons.io.output.ThresholdingOutputStream","method","write([B)","parameter",0,"false","jar","jar.public",NA,"NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"149","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","getFile(Ljava/io/File;[Ljava/lang/String;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"150","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","getFile(Ljava/io/File;[Ljava/lang/String;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"151","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","getFile(Ljava/io/File;[Ljava/lang/String;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"152","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","getFile([Ljava/lang/String;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"153","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","getTempDirectory()","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"154","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","getUserDirectory()","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"155","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","openInputStream(Ljava/io/File;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"156","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","openInputStream(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"157","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","openOutputStream(Ljava/io/File;Z)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"158","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","openOutputStream(Ljava/io/File;Z)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"159","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","byteCountToDisplaySize(Ljava/math/BigInteger;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"160","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","touch(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"161","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","convertFileCollectionToFileArray(Ljava/util/Collection;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"162","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","innerListFiles(Ljava/util/Collection;Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Z)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"163","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","innerListFiles(Ljava/util/Collection;Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Z)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"164","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","listFiles(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"165","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","validateListFilesParameters(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"166","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","validateListFilesParameters(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"167","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","setUpEffectiveDirFilter(Lorg/apache/commons/io/filefilter/IOFileFilter;)","parameter",0,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"168","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","listFilesAndDirs(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"169","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","listFilesAndDirs(Ljava/io/File;Lorg/apache/commons/io/filefilter/IOFileFilter;Lorg/apache/commons/io/filefilter/IOFileFilter;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"170","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","toSuffixes([Ljava/lang/String;)","return",-1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"171","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","toSuffixes([Ljava/lang/String;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"172","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","listFiles(Ljava/io/File;[Ljava/lang/String;Z)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"173","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","contentEquals(Ljava/io/File;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"174","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","contentEquals(Ljava/io/File;Ljava/io/File;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"175","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","contentEqualsIgnoreEOL(Ljava/io/File;Ljava/io/File;Ljava/lang/String;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"176","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","contentEqualsIgnoreEOL(Ljava/io/File;Ljava/io/File;Ljava/lang/String;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"177","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","contentEqualsIgnoreEOL(Ljava/io/File;Ljava/io/File;Ljava/lang/String;)","parameter",2,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"178","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","toFile(Ljava/net/URL;)","return",-1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"179","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","toFile(Ljava/net/URL;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"180","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","toFiles([Ljava/net/URL;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"181","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","toURLs([Ljava/io/File;)","return",-1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"182","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","toURLs([Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"183","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyFileToDirectory(Ljava/io/File;Ljava/io/File;Z)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"184","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyFileToDirectory(Ljava/io/File;Ljava/io/File;Z)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"185","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyFile(Ljava/io/File;Ljava/io/File;Z)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"186","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyFile(Ljava/io/File;Ljava/io/File;Z)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"187","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","doCopyFile(Ljava/io/File;Ljava/io/File;Z)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"188","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","doCopyFile(Ljava/io/File;Ljava/io/File;Z)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"189","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyDirectoryToDirectory(Ljava/io/File;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"190","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyDirectoryToDirectory(Ljava/io/File;Ljava/io/File;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"191","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;Z)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"192","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;Z)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"193","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","checkFileRequirements(Ljava/io/File;Ljava/io/File;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"194","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","checkFileRequirements(Ljava/io/File;Ljava/io/File;)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"195","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","doCopyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;ZLjava/util/List;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"196","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","doCopyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;ZLjava/util/List;)","parameter",1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"197","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","doCopyDirectory(Ljava/io/File;Ljava/io/File;Ljava/io/FileFilter;ZLjava/util/List;)","parameter",4,"false","jar",NA,"jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","NonNull",FALSE
"198","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyURLToFile(Ljava/net/URL;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"199","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyURLToFile(Ljava/net/URL;Ljava/io/File;II)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"200","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyInputStreamToFile(Ljava/io/InputStream;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"201","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyToFile(Ljava/io/InputStream;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"202","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyToDirectory(Ljava/io/File;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"203","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","copyToDirectory(Ljava/lang/Iterable;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"204","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","deleteDirectory(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"205","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","deleteQuietly(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"206","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","directoryContains(Ljava/io/File;Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"207","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","directoryContains(Ljava/io/File;Ljava/io/File;)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"208","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","verifiedListFiles(Ljava/io/File;)","return",-1,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"209","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","verifiedListFiles(Ljava/io/File;)","parameter",0,"false","jar",NA,"jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"210","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","waitFor(Ljava/io/File;I)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"211","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","readFileToByteArray(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"212","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","write(Ljava/io/File;Ljava/lang/CharSequence;Ljava/nio/charset/Charset;Z)","parameter",1,"false","jar","jar.public","jar.original","Nullable","jaif","jaif.known",NA,"definition","definition.known","Nullable",TRUE
"213","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","writeByteArrayToFile(Ljava/io/File;[BZ)","parameter",1,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"214","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","forceDelete(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
"215","org.apache.commons.io.FileUtils","false","org.apache.commons.io.FileUtils","method","forceDeleteOnExit(Ljava/io/File;)","parameter",0,"false","jar","jar.public","jar.original","NonNull","jaif","jaif.known",NA,"definition","definition.known","NonNull",TRUE
